snapshot_index,offset_M,vertices,triangles,max_angular_edge_deg,min_triangle_doublearea_coordinate,coordinate_center_inertial_x,coordinate_center_inertial_y,closed_manifold
385,1.1206245319071968,1800,3596,9.262808043231669,1.2483249968328448e-05,-0.05078010562946196,-0.09716112639487393,True
386,1.122531926906504,1800,3596,9.262346670379012,1.248790546899894e-05,-0.05069918009365322,-0.09715087031697556,True
387,1.124257665238929,1800,3596,9.26192978971508,1.2492114669156291e-05,-0.050626009620478016,-0.09714154820817869,True
388,1.12666855825546,1800,3596,9.261348274962224,1.2497990407750201e-05,-0.05052386504095849,-0.09712845694646113,True
389,1.1287160152714932,1800,3596,9.260855222941164,1.2502976163169604e-05,-0.05043718810776071,-0.09711727696857905,True
390,1.1309703050446842,1800,3596,9.26031321233706,1.2508461105178846e-05,-0.050341829040875516,-0.09710490157455515,True
391,1.1328158505616557,1800,3596,9.259870139785674,1.2512948024423304e-05,-0.05026381794825627,-0.0970947186501889,True
392,1.1346152574410553,1800,3596,9.259438716502457,1.251731976846781e-05,-0.050187807073676385,-0.09708474571579281,True
393,1.136243292236486,1800,3596,9.259048867570572,1.252127257554652e-05,-0.05011907776768702,-0.09707568474981168,True
394,1.1386346747012794,1800,3596,9.258477064004945,1.2527074364502951e-05,-0.05001819599067708,-0.09706231012528216,True
395,1.1406210376790114,1800,3596,9.258002860288913,1.2531889526188191e-05,-0.04993446625506416,-0.09705114185762234,True
396,1.142830857664194,1800,3596,9.257476114983081,1.2537242132540647e-05,-0.049841387713647864,-0.09703865449185042,True
397,1.144636276939309,1800,3596,9.257046392675562,1.2541611889979512e-05,-0.04976539771711776,-0.0970284033625447,True
398,1.1463965607326827,1800,3596,9.256627956137853,1.2545869525314053e-05,-0.04969135506734204,-0.09701836618231122,True
399,1.147989198450432,1800,3596,9.256249831765338,1.2549719234570789e-05,-0.04962440458029328,-0.09700924892708715,True
400,1.15034354129466,1800,3596,9.25569166427532,1.2555405914093491e-05,-0.04952550434801045,-0.09699570857999407,True
401,1.152296612758164,1800,3596,9.25522935431966,1.2560119523895088e-05,-0.04944352424592899,-0.09698441946652558,True
402,1.1544834527790044,1800,3596,9.254712487092826,1.256539321249889e-05,-0.04935180023558419,-0.09697171828439155,True
403,1.1563215309388397,1800,3596,9.254279031132107,1.2569824975044374e-05,-0.04927484679971583,-0.09696096558374742,True
404,1.1581136571448951,1800,3596,9.2538562864422,1.2574138072340394e-05,-0.04919969595456397,-0.09695049235764852,True
405,1.159735104664378,1800,3596,9.253474589422689,1.2578040120148877e-05,-0.0491318222058514,-0.09694095467327882,True
406,1.1620963720624786,1800,3596,9.252919537678144,1.2583718380459372e-05,-0.049033050671282524,-0.09692700222399173,True
407,1.1640651127677302,1800,3596,9.252457482348843,1.2588448835398629e-05,-0.04895076279001094,-0.09691531223112448,True
408,1.1662655859540791,1800,3596,9.251941821278757,1.2593731964009868e-05,-0.04885885833096461,-0.09690218500110656,True
409,1.1680909846777467,1800,3596,9.251514680068958,1.259811126947535e-05,-0.048782674538461315,-0.09689124632184068,True
410,1.1698707484329134,1800,3596,9.251098761879142,1.2602378196233263e-05,-0.048708443663384726,-0.09688053839450869,True
411,1.171481010878324,1800,3596,9.250722917521193,1.2606236296757785e-05,-0.04864132349527968,-0.0968708139462085,True
412,1.1738411674923555,1800,3596,9.25017283645394,1.2611886916820992e-05,-0.048543016209563444,-0.0968564985261341,True
413,1.1758037204094762,1800,3596,9.249716141462745,1.2616581795841905e-05,-0.04846133405147665,-0.09684453844171217,True
414,1.178003599216936,1800,3596,9.24920499186444,1.2621840325134387e-05,-0.048369843139890165,-0.09683107131461582,True
415,1.179831760473462,1800,3596,9.248780832188528,1.2626207025247652e-05,-0.048293866933727905,-0.0968198309550764,True
416,1.1816142176985522,1800,3596,9.24836781756596,1.263046167624841e-05,-0.04821983844789286,-0.09680882904878466,True
417,1.18322691709227,1800,3596,9.247994597357328,1.2634308681872902e-05,-0.048152901381323554,-0.09679883874379477,True
418,1.1855812729218087,1800,3596,9.24745052164071,1.2639920728229377e-05,-0.04805525102372678,-0.09678419232889754,True
419,1.1875394397989112,1800,3596,9.246998709241842,1.2644584623106154e-05,-0.04797409648624387,-0.09677195493914345,True
420,1.1897305575139399,1800,3596,9.246493907275013,1.2649799323898038e-05,-0.04788335561141667,-0.09675820179103387,True
421,1.1915653505411683,1800,3596,9.246071813629529,1.2654162714685687e-05,-0.047807426528820654,-0.09674663661349844,True
422,1.193354273742898,1800,3596,9.24566081226967,1.2658414166623694e-05,-0.0477334442042944,-0.09673531791457834,True
423,1.194972823306216,1800,3596,9.245289412682041,1.266225826755187e-05,-0.04766654905575751,-0.09672504098765897,True
424,1.197313488643431,1800,3596,9.244753082880187,1.2667813336602536e-05,-0.04756987794305227,-0.09671011817598604,True
425,1.199264576454425,1800,3596,9.244306497488047,1.267244466651855e-05,-0.047489391732007114,-0.09669770380311546,True
426,1.201439503466645,1800,3596,9.24380987739666,1.267759378523451e-05,-0.047399669982833514,-0.09668363814806616,True
427,1.2032872325853532,1800,3596,9.243388400211861,1.2681968788292699e-05,-0.047323529062500674,-0.09667170764286342,True
428,1.2050887684763438,1800,3596,9.242978002281914,1.2686231642599652e-05,-0.04724934086951024,-0.09666003228827424,True
429,1.206718729520162,1800,3596,9.242607151032207,1.269008600320286e-05,-0.04718225985347754,-0.09664943245050917,True
430,1.209044786400682,1800,3596,9.242078680284326,1.2695582397250461e-05,-0.04708659962667622,-0.09663424581422911,True
431,1.2106614204358266,1800,3596,9.241711860607513,1.2699402032423367e-05,-0.047020164718560686,-0.09662367081652765,True
432,1.2127864189815227,1800,3596,9.241230461314833,1.2704413803261206e-05,-0.0469328922170036,-0.09660966919756034,True
433,1.2147737948448594,1800,3596,9.240780861252382,1.2709099666261628e-05,-0.046851334975695116,-0.09659654125134134,True
434,1.2167114863118513,1800,3596,9.240343123299137,1.2713665045829074e-05,-0.04677187320499658,-0.09658369220045676,True
435,1.218464635734108,1800,3596,9.239947603150785,1.2717792826704651e-05,-0.04670002733926047,-0.09657202488266647,True
436,1.2212507962976815,1682,3360,9.534585565776394,1.5044234558351875e-05,-0.04658594142549212,-0.09655340091552267,True
437,1.2235134055199524,1682,3360,9.534078185796634,1.5050533105313103e-05,-0.04649337849349375,-0.0965382027277597,True
438,1.2258574032698561,1682,3360,9.533553422901875,1.5057052704689818e-05,-0.046397566128963855,-0.09652238805692456,True
439,1.2281428010760465,1682,3360,9.533042628158032,1.5063403876776003e-05,-0.04630422751935974,-0.09650690053828659,True
440,1.2302105419485088,1682,3360,9.532581084644754,1.5069147696472354e-05,-0.04621982735540728,-0.0964928451176035,True
441,1.2334927171468735,1682,3360,9.531850172318645,1.5078250538951739e-05,-0.04608603270244102,-0.0964703826092849,True
442,1.2360808737566913,1682,3360,9.53127493213766,1.508542250013736e-05,-0.045980627565075344,-0.096452584132635,True
443,1.238137324798572,1682,3360,9.530818628810165,1.5091116226465404e-05,-0.04589694731917185,-0.09643838084013667,True
444,1.24014236456469,1682,3360,9.530374380539161,1.5096663454580644e-05,-0.04581541926953671,-0.09642448048853597,True
445,1.2419564481624548,1682,3360,9.529972991666698,1.5101678879036918e-05,-0.04574170701704,-0.09641185960940471,True
446,1.2451212015603232,1682,3360,9.529273998840774,1.5110420503147347e-05,-0.04561322889595286,-0.09638974124420507,True
447,1.247505916832779,1682,3360,9.528748338342035,1.5117000845027683e-05,-0.04551651534696277,-0.09637299004562,True
448,1.2496746699730465,1682,3360,9.528271061825778,1.5122980271897823e-05,-0.04542863310796895,-0.0963576929221999,True
449,1.2517892042847052,1682,3360,9.527806431134387,1.5128805635121669e-05,-0.04534301469263262,-0.09634272058708429,True
450,1.2537023543764008,1682,3360,9.52738665739289,1.5134072337613516e-05,-0.04526560721240645,-0.09632912516743411,True
451,1.256755650775176,1682,3360,9.526717909761322,1.514247009453009e-05,-0.04514218021521685,-0.09630733127477639,True
452,1.259149639161933,1682,3360,9.526194589471402,1.51490479396756e-05,-0.045045501175371316,-0.09629016073708793,True
453,1.261354156662037,1682,3360,9.525713480482484,1.515510011714088e-05,-0.04495654833272145,-0.09627428493733475,True
454,1.2635035612242973,1682,3360,9.525245130394335,1.5160996293532861e-05,-0.04486988809892892,-0.09625874687090624,True
455,1.2654482605903468,1682,3360,9.524822006118429,1.5166326944750477e-05,-0.044791539738635616,-0.09624463836820135,True
456,1.2684126426761395,1682,3360,9.524178154398244,1.5174445425922653e-05,-0.04467221710556138,-0.09622304031603024,True
457,1.2707643446196926,1682,3360,9.52366834606171,1.5180879722070276e-05,-0.04457764788303553,-0.0962058274513071,True
458,1.2730147823845073,1682,3360,9.523181293591376,1.5187031820835704e-05,-0.04448722680497512,-0.09618929059481879,True
459,1.2752089592049742,1682,3360,9.522707172774625,1.5193025256364185e-05,-0.04439913773839897,-0.09617310591518796,True
460,1.2771941668042928,1682,3360,9.522278847925588,1.5198443763612144e-05,-0.04431949890006616,-0.09615841058277941,True
461,1.2800873143296485,1682,3360,9.52165571711298,1.5206333466725504e-05,-0.04420354042868392,-0.09613690581767104,True
462,1.2824296496405623,1682,3360,9.521152166091042,1.521271500205232e-05,-0.04410974846983895,-0.09611941852257658,True
463,1.2847082978228173,1682,3360,9.520663116303139,1.521891784191524e-05,-0.04401858373167185,-0.09610234086495345,True
464,1.286929979800334,1682,3360,9.520187060454303,1.5224960662089786e-05,-0.043929771199309034,-0.09608562777253052,True
465,1.2889400730182388,1682,3360,9.51975713269003,1.5230424997040254e-05,-0.04384951491743318,-0.09607043807504756,True
466,1.2917591192772306,1682,3360,9.519154911827044,1.5238079304238819e-05,-0.04373697900312547,-0.09604908438682291,True
467,1.2940670074835907,1682,3360,9.518662871997874,1.5244340010639173e-05,-0.0436449539374488,-0.0960315219122333,True
468,1.296383647595576,1682,3360,9.518169800760479,1.5250619676326548e-05,-0.043552663657550714,-0.09601382337017583,True
469,1.2986423717047728,1682,3360,9.517689843020719,1.5256737294094939e-05,-0.04346275601051573,-0.09599650320275915,True
470,1.3006859792321848,1682,3360,9.517256263751696,1.526226796840981e-05,-0.043381475069333916,-0.09598077814704933,True
471,1.3033797119883275,1682,3360,9.516685719732866,1.5269551872708948e-05,-0.04327442951137089,-0.09595997159840344,True
472,1.3056435331932335,1682,3360,9.5162070828396,1.5275667804847332e-05,-0.04318454981077709,-0.09594241640677911,True
473,1.3080194564818157,1682,3360,9.515705577805301,1.5282081246251514e-05,-0.043090299622570744,-0.0959239238705484,True
474,1.310327479919124,1682,3360,9.515219220872472,1.5288306123245845e-05,-0.042998821554917716,-0.09590589325982901,True
475,1.3124318854461308,1682,3360,9.51477647086485,1.5293977310557698e-05,-0.04291548134152931,-0.09588939623620504,True
476,1.315033305084853,1682,3360,9.514230073949415,1.530098197455297e-05,-0.04281254698050396,-0.09586892776346856,True
477,1.3172781305047465,1682,3360,9.51375939232914,1.5307021208257763e-05,-0.042723801567127795,-0.0958511982674757,True
478,1.3196643556002527,1682,3360,9.513259891220702,1.5313435468973344e-05,-0.04262954633023289,-0.09583228435169672,True
479,1.3219225518532767,1682,3360,9.512787974923086,1.531950054939728e-05,-0.04254042434481152,-0.09581432100216783,True
480,1.3241777916600768,1682,3360,9.512317436918275,1.5325552761118778e-05,-0.04245149283377646,-0.0957963189944159,True
481,1.3267139689305623,1682,3360,9.51178918984669,1.5332353039607475e-05,-0.04235157111000093,-0.095776000314965,True
482,1.3289860007585048,1682,3360,9.511316773650162,1.5338439829076837e-05,-0.04226213551401821,-0.09575773122991246,True
483,1.3313192066557349,1682,3360,9.510832436329057,1.534468532724936e-05,-0.04217036966975499,-0.09573890488689746,True
484,1.3329307785820674,1682,3360,9.510498370828897,1.5348996104277963e-05,-0.04210703195339448,-0.09572586267633473,True
485,1.3345020612105145,1682,3360,9.510173027613698,1.535319673164081e-05,-0.042045313909948714,-0.0957131161550599,True
486,1.3359236978740228,1682,3360,9.509878984509253,1.535699524588429e-05,-0.04198950450523474,-0.09570155775492581,True
487,1.3381414914229026,1682,3360,9.509420865737217,1.536291718320589e-05,-0.0419024986316129,-0.09568347739282104,True
488,1.3399076434884591,1682,3360,9.509056559925998,1.536762980326389e-05,-0.04183326190588786,-0.09566903637044799,True
489,1.34199279476843,1682,3360,9.508627045972679,1.537318975013368e-05,-0.04175157775261264,-0.09565193850431811,True
490,1.343908349071171,1682,3360,9.508233031107965,1.537829384849742e-05,-0.04167659281173336,-0.09563618496011292,True
491,1.3458830079548534,1682,3360,9.507827423662832,1.5383551741140736e-05,-0.041599349611026334,-0.09561989903799542,True
492,1.3476696040879688,1682,3360,9.507460938947863,1.5388305712320255e-05,-0.04152951143791471,-0.09560512360619658,True
493,1.349999386917716,1682,3360,9.506983733407075,1.5394500484422828e-05,-0.041438509217716815,-0.0955857982123687,True
494,1.3519805721912235,1682,3360,9.506578555805511,1.5399764294531082e-05,-0.04136118492509766,-0.09556931305311223,True
495,1.3541507499630825,1682,3360,9.50613538539852,1.5405525977776882e-05,-0.0412765493309943,-0.09555120118427499,True
496,1.3559934160816738,1682,3360,9.505759635639793,1.541041464496846e-05,-0.04120473976945174,-0.09553577828686444,True
497,1.3577900155473799,1682,3360,9.505393772168741,1.5415178600968373e-05,-0.04113477763623491,-0.09552069776639105,True
498,1.3594155103019148,1682,3360,9.505063127367118,1.54194850633758e-05,-0.04107150886134549,-0.09550702784839477,True
499,1.36169909048931,1682,3360,9.504599291661997,1.542553163452166e-05,-0.04098269698793293,-0.09548776460619987,True
500,1.363591915604502,1682,3360,9.504215399153164,1.5430539832778657e-05,-0.040909139049882734,-0.09547175035302,True
501,1.365727899561989,1682,3360,9.503782814302571,1.543618735362124e-05,-0.040826193487261395,-0.0954536274989781,True
502,1.3675474016508815,1682,3360,9.50341484514269,1.5440994721606104e-05,-0.040755589442699566,-0.09543814694604463,True
503,1.3693214161876313,1682,3360,9.503056536030778,1.5445678895723125e-05,-0.04068679628080196,-0.09542301547659224,True
504,1.3709264769586298,1682,3360,9.502732743176503,1.544991441116513e-05,-0.04062459380214614,-0.09540929284487037,True
505,1.373211642086062,1682,3360,9.502272392214955,1.5455940470116504e-05,-0.040536098435719495,-0.09538970274620101,True
506,1.3750945102665355,1682,3360,9.501893627478553,1.5460902176905188e-05,-0.04046323318766744,-0.09537351409742728,True
507,1.377222412568699,1682,3360,9.501466231939101,1.5466505185038158e-05,-0.04038095843618304,-0.09535516972295704,True
508,1.378967089166963,1682,3360,9.501116275175388,1.5471096120293065e-05,-0.04031354489804978,-0.09534008847358508,True
509,1.3806681488499635,1682,3360,9.50077548762823,1.5475569542662144e-05,-0.04024785870367724,-0.09532534957554512,True
510,1.3822072028492585,1682,3360,9.50046751319148,1.5479614614016743e-05,-0.04018846410055446,-0.09531198489703169,True
511,1.3844598260311614,1682,3360,9.50001735991243,1.5485531147448284e-05,-0.040101592860673343,-0.09529237342379265,True
512,1.3862981920306083,1682,3360,9.499650527004459,1.5490356151679738e-05,-0.04003075112488873,-0.09527632412188144,True
513,1.388396437508618,1682,3360,9.499232426070328,1.549585937562346e-05,-0.03994995398672489,-0.09525795741949383,True
514,1.3900994908958637,1682,3360,9.49889353311544,1.5500323110995314e-05,-0.039884420864183326,-0.09524301186547715,True
515,1.3917599679484738,1682,3360,9.498563509767788,1.5504672652152954e-05,-0.03982056600924003,-0.09522840714672373,True
516,1.3932623043297099,1682,3360,9.498265254864007,1.5508605765245824e-05,-0.03976282657548297,-0.09521516543192612,True
517,1.3955096052936824,1682,3360,9.497819702044138,1.5514485273775432e-05,-0.039676516067711665,-0.09519530815334848,True
518,1.3973306314410365,1682,3360,9.497459188097515,1.5519246131940873e-05,-0.039606630171818605,-0.09517917403028844,True
519,1.3994384041125159,1682,3360,9.497042492055456,1.5524752807100365e-05,-0.03952579887578367,-0.0951604509504698,True
520,1.401068673035752,1682,3360,9.49672062681468,1.5529009177330265e-05,-0.03946332297980931,-0.09514593382952086,True
521,1.4026581852353956,1682,3360,9.49640716951589,1.5533156787471097e-05,-0.03940244554066333,-0.09513174973534588,True
522,1.4040963153211123,1682,3360,9.496123872227418,1.5536907366502817e-05,-0.03934739699936153,-0.09511889113372393,True
523,1.4063581457494365,1682,3360,9.495678915066637,1.5542804005074514e-05,-0.03926087631674856,-0.09509860069806492,True
524,1.408159486088607,1682,3360,9.495325041551954,1.5547493674124975e-05,-0.0391920270303025,-0.0950824312842053,True
525,1.4102865894346905,1682,3360,9.494907772316852,1.5553029653142157e-05,-0.03911078347787958,-0.09506326764404274,True
526,1.41183607369112,1682,3360,9.49460421292903,1.5557059714278935e-05,-0.03905164237784098,-0.0950492748336467,True
527,1.4133468208415252,1682,3360,9.4943375962823,1.5560986913344897e-05,-0.03899401276088871,-0.09503560500771235,True
528,1.414713687310723,1682,3360,9.494111314620865,1.5564538280354838e-05,-0.03894189967875995,-0.09502321428682262,True
529,1.4170060452297548,1682,3360,9.493732337601104,1.5570490419598257e-05,-0.03885456111826746,-0.09500238533111743,True
530,1.418788216498342,1682,3360,9.493438153179676,1.5575114546091368e-05,-0.0387867123206181,-0.09498615003256466,True
531,1.420952604548802,1682,3360,9.493081401543577,1.5580726476311074e-05,-0.038704372954790164,-0.09496638346914471,True
532,1.422410740376563,1682,3360,9.492841384741986,1.558450481298474e-05,-0.03864893900568993,-0.09495303632932647,True
533,1.423832422808573,1682,3360,9.492607619646034,1.5588186804093807e-05,-0.03859491998666657,-0.09493999929044125,True
534,1.4251187069139633,1682,3360,9.492396717402295,1.559151904358757e-05,-0.038546150684404604,-0.09492813979089823,True
535,1.427461284409219,1682,3360,9.49201205511076,1.559757682876189e-05,-0.03845716614788891,-0.09490661647720783,True
536,1.429230858601386,1682,3360,9.491722537814363,1.5602154835428456e-05,-0.03839014082860917,-0.09489023876080949,True
537,1.431360510500781,1682,3360,9.491373914469765,1.5607653114993485e-05,-0.03830935767799547,-0.09487057774721841,True
538,1.4333846122635805,1682,3360,9.491043385441298,1.5612878321360774e-05,-0.038232714940350965,-0.0948518010835376,True
539,1.4353155783132934,1682,3360,9.490728530410001,1.56178596399789e-05,-0.038159653015643336,-0.09483384467935,True
540,1.4379865108271588,1682,3360,9.490293767616826,1.5624744304339063e-05,-0.03805868021875694,-0.09480893681108188,True
541,1.4402214418682888,1682,3360,9.489930641303708,1.563050016348371e-05,-0.03797426792148449,-0.09478803223755516,True
542,1.4420019142057754,1682,3360,9.48964178808936,1.5635082399823847e-05,-0.037907071038830537,-0.09477133764420204,True
543,1.4437378747347793,1682,3360,9.489360525939222,1.563954731170088e-05,-0.03784159731434043,-0.09475502564002491,True
544,1.4453085056893542,1682,3360,9.489106364973917,1.5643584672922215e-05,-0.03778239601131163,-0.09474023755584826,True
545,1.4478463282448502,1682,3360,9.488696322178393,1.565010353073726e-05,-0.03768681249204127,-0.09471628370511884,True
546,1.4498179495549266,1682,3360,9.488378298526444,1.5655164000468152e-05,-0.0376126170964132,-0.09469762357360409,True
547,1.4516672309873684,1682,3360,9.488080434212623,1.5659907310945478e-05,-0.03754307559639454,-0.0946800811874888,True
548,1.453470280383499,1682,3360,9.48779041279616,1.5664529079832145e-05,-0.037475319221001,-0.09466294004185674,True
549,1.455101610789825,1682,3360,9.487528349225476,1.5668708169015138e-05,-0.03741405546324929,-0.09464739966469804,True
550,1.4575589746577862,1682,3360,9.487134191527101,1.567499889122712e-05,-0.03732184154267079,-0.09462393345769082,True
551,1.4595235535202846,1682,3360,9.486819596568388,1.568002421749135e-05,-0.03724818104436288,-0.0946051239657604,True
552,1.4613349074597863,1682,3360,9.486529947547039,1.5684654560045472e-05,-0.03718031396515738,-0.09458774288558153,True
553,1.4631009775507664,1682,3360,9.486247917468916,1.568916632022729e-05,-0.037114188186749594,-0.09457076073144988,True
554,1.4646988504905494,1682,3360,9.485993068385447,1.5693245992686938e-05,-0.0370543980619928,-0.09455536566298609,True
555,1.4671093757560811,1682,3360,9.485609183545426,1.5699396241956533e-05,-0.036964267909120135,-0.09453208653654332,True
556,1.4690387946120609,1682,3360,9.485302415322737,1.5704315257117145e-05,-0.03689218553192507,-0.09451340656861351,True
557,1.4708116512297238,1682,3360,9.48502093017876,1.5708832217767883e-05,-0.036825998598040074,-0.0944962055382087,True
558,1.4725401864316154,1682,3360,9.484746841686254,1.571323356329483e-05,-0.036761509017719685,-0.09447940061915869,True
559,1.4741040992335002,1682,3360,9.484499162463413,1.5717213464406462e-05,-0.03670319763607717,-0.09446416731398108,True
560,1.476528465605952,1568,3132,9.840569280150497,1.869985150564009e-05,-0.036612871846098086,-0.09444049856058964,True
561,1.4784523351354437,1568,3132,9.840205046019648,1.870567681767974e-05,-0.03654125230194018,-0.09442166948506134,True
562,1.480156477701712,1568,3132,9.839882839426982,1.871083357732307e-05,-0.036477856075046236,-0.09440495638002008,True
563,1.481818016703528,1568,3132,9.839569074619545,1.8715858469987825e-05,-0.036416084130744084,-0.09438862994515668,True
564,1.4833213138958854,1568,3132,9.83928552080317,1.872040232451659e-05,-0.03636022876327322,-0.09437383188550508,True
565,1.4857961171696843,1568,3132,9.838819399234144,1.8727877459241248e-05,-0.03626834613319782,-0.09434941585929629,True
566,1.487712670350902,1568,3132,9.838459002024761,1.8733661982742042e-05,-0.03619724900334492,-0.09433046068966017,True
567,1.4894017207234356,1568,3132,9.838141804370538,1.8738756685933648e-05,-0.03613463426404327,-0.09431372176520839,True
568,1.491048544836758,1568,3132,9.837832914043805,1.8743721140686913e-05,-0.036073623520560594,-0.09429737087257514,True
569,1.4925385285582706,1568,3132,9.83755376262775,1.8748210369011806e-05,-0.03601845621977107,-0.09428255129489987,True
570,1.4950551695069407,1568,3132,9.837082955910947,1.875578756919667e-05,-0.03592534734061978,-0.09425746470521024,True
571,1.496999682360638,1568,3132,9.83671977511967,1.8761637650214835e-05,-0.03585346658605386,-0.09423803332899669,True
572,1.4986643036618261,1568,3132,9.836409280886036,1.8766642557060948e-05,-0.03579197450880506,-0.09422136572115572,True
573,1.500287309430405,1568,3132,9.836106913303507,1.8771519584840973e-05,-0.03573205724085228,-0.09420508536001956,True
574,1.5017557432206559,1568,3132,9.835833652095419,1.8775929745469482e-05,-0.03567787821069919,-0.09419033054741605,True
575,1.5042071338220921,1568,3132,9.835378126640233,1.8783287058357234e-05,-0.035587499695993716,-0.09416564610774183,True
576,1.5061033727038193,1568,3132,9.835026321962058,1.8788973919614698e-05,-0.035517646499179614,-0.09414650651046733,True
577,1.5078077275165924,1568,3132,9.834710533888867,1.8794082150574995e-05,-0.035454904955870795,-0.09412926998679438,True
578,1.5094694734589211,1568,3132,9.834403019934848,1.8799059769977857e-05,-0.03539377116799666,-0.09411243372056707,True
579,1.510972957883041,1568,3132,9.834125115535628,1.8803560888072396e-05,-0.035338493044961256,-0.0940971748149787,True
580,1.5133272244911495,1568,3132,9.83369056690181,1.8810604348399268e-05,-0.03525199811475517,-0.0940732316499959,True
581,1.5151952317542055,1568,3132,9.83334630467293,1.8816188950143276e-05,-0.03518342344907811,-0.09405419069757229,True
582,1.5169434610311328,1568,3132,9.833024543522901,1.8821412221190232e-05,-0.03511929016134946,-0.09403633613306411,True
583,1.5186479845760914,1568,3132,9.832711223104894,1.882650186510427e-05,-0.035056801406787144,-0.09401889585877651,True
584,1.5201901725454263,1568,3132,9.832428079926633,1.883110422213289e-05,-0.03500029905251126,-0.09400308926224149,True
585,1.5224725137350106,1568,3132,9.832009632739467,1.883791089737285e-05,-0.03491674017560374,-0.09397964905008449,True
586,1.5243240993213476,1568,3132,9.831670674954976,1.8843429016450314e-05,-0.03484900532097136,-0.0939605911688941,True
587,1.5261032500816327,1568,3132,9.831345410535842,1.8848727921111168e-05,-0.03478396543110429,-0.09394224380742752,True
588,1.527837922073104,1568,3132,9.831028686106404,1.885389123409019e-05,-0.034720594176626776,-0.09392432205315113,True
589,1.5294073872078116,1568,3132,9.8307424729115,1.8858560166977065e-05,-0.03466329458507744,-0.09390807903475296,True
590,1.5316420937474504,1568,3132,9.83033551195913,1.886520370717046e-05,-0.034581767070866395,-0.09388490522373202,True
591,1.5334812793171295,1568,3132,9.830001079235583,1.8870667606342554e-05,-0.034514721536877,-0.09386579241082019,True
592,1.5352814422108167,1568,3132,9.829723634979942,1.8876012204278946e-05,-0.03444914426369454,-0.09384704978161038,True
593,1.537036601032014,1568,3132,9.829459853487085,1.8881220007937156e-05,-0.034385250021159636,-0.0938287420619082,True
594,1.5386246018701968,1568,3132,9.829221502701023,1.8885929142491888e-05,-0.03432747805027611,-0.09381214930806309,True
595,1.5408294803410172,1568,3132,9.828891047036755,1.889246329438266e-05,-0.03424732219816458,-0.09378906596481607,True
596,1.5426611519865219,1568,3132,9.828616954468181,1.8897887719460053e-05,-0.03418078551492083,-0.09376985002063937,True
597,1.5444743845778248,1568,3132,9.82834600373359,1.890325415489047e-05,-0.0341149647208841,-0.0937507920672487,True
598,1.5462422863542997,1568,3132,9.828082192933646,1.8908483217702484e-05,-0.0340508336196359,-0.09373217660806812,True
599,1.547841816532582,1568,3132,9.827843818098868,1.891321153477386e-05,-0.03399284779705067,-0.09371530520384999,True
600,1.5500123161846204,1568,3132,9.82752082498508,1.891962354227642e-05,-0.03391422039690438,-0.093692367570585,True
601,1.5518318194008316,1568,3132,9.827250596454254,1.8924996602887618e-05,-0.03384838112516207,-0.09367307267890976,True
602,1.5536613435288018,1568,3132,9.826979034618509,1.8930392602512258e-05,-0.03378218061897792,-0.09365369154637732,True
603,1.5554451295533909,1568,3132,9.826714743972321,1.8935652036375916e-05,-0.033717701993596125,-0.09363473347875692,True
604,1.5570590311949672,1568,3132,9.826475938278097,1.8940407805922615e-05,-0.03365940236361423,-0.09361755179120584,True
605,1.559208900968315,1568,3132,9.826158290791946,1.89467388559377e-05,-0.03358179810205485,-0.09359462106203634,True
606,1.5610231559558088,1568,3132,9.82589064301172,1.895207796036743e-05,-0.03351635868517744,-0.0935752317905319,True
607,1.5628617374213718,1568,3132,9.825619790543792,1.8957485251187846e-05,-0.03345008853020852,-0.09355554691089177,True
608,1.5646543543502958,1568,3132,9.825356081274647,1.8962754086331927e-05,-0.033385520425389795,-0.09353631963586781,True
609,1.5662762458573525,1568,3132,9.825117803163351,1.8967518336367883e-05,-0.03332714017546991,-0.09351889420476744,True
610,1.5684059307727694,1568,3132,9.824805378639923,1.897377021132105e-05,-0.03325053740705955,-0.09349597081142944,True
611,1.570213813895407,1568,3132,9.824540567711843,1.897907385438292e-05,-0.033185559070798704,-0.0934764735644876,True
612,1.5720616902140137,1568,3132,9.824270282710643,1.8984491416457348e-05,-0.03311919023671345,-0.09345650937780275,True
613,1.5738633696246325,1568,3132,9.824007128203096,1.8989770247435126e-05,-0.03305452631965636,-0.09343700962562265,True
614,1.5754934605197377,1568,3132,9.823769353284964,1.899454352573119e-05,-0.03299605972213386,-0.09341933753520607,True
615,1.5776081109556799,1568,3132,9.823461346193398,1.9000731757406877e-05,-0.03292026841700854,-0.0933963705856029,True
616,1.579411320449708,1568,3132,9.823199044544396,1.900600583066418e-05,-0.03285567445746398,-0.09337674962578496,True
617,1.5812660946062351,1568,3132,9.822929740877518,1.901142581300309e-05,-0.03278930906952621,-0.09335653074880954,True
618,1.5830744994086672,1568,3132,9.822667373172797,1.9016708583434433e-05,-0.032724616219842066,-0.09333678781158619,True
619,1.584710675182123,1568,3132,9.822430529684036,1.9021483786886175e-05,-0.032666159557858704,-0.0933188868615826,True
620,1.5868126962086535,1568,3132,9.822126547695717,1.902761575297108e-05,-0.03259108965849395,-0.09329585404462046,True
621,1.5886127409703477,1568,3132,9.821866630748813,1.9032863317766227e-05,-0.03252685304150833,-0.09327609342355378,True
622,1.5904730430761447,1568,3132,9.82159839539016,1.9038283159979818e-05,-0.03246051327336035,-0.09325563576728868,True
