stage,sxs_id,lev,horizon,snapshot_index,field,actual_time_M,offset_M,n_surface_points,Mch,gradient_q95,active_points,largest_component_points,largest_component_fraction_of_active,shuffle_p,centroid_x,centroid_y,centroid_z,candidate_snapshot
BH-HF1R,SXS:BBH:0305,6,C,78,Estar,3685.769977234244,0.27370936555280423,1922,0.8965416681769071,4.2024347453404145,97,81,0.8350515463917526,0.005,0.2242934954077762,-0.974521640558975,-7.343495539636542e-08,True
BH-HF1R,SXS:BBH:0305,6,C,78,Bstar,3685.769977234244,0.27370936555280423,1922,0.8965416681769071,1.7660164803976377,97,45,0.4639175257731959,0.84,-0.16981430147377283,0.9854638413013795,-0.004911262821711766,False
BH-HF1R,SXS:BBH:0305,6,C,79,Rstar,3685.7743617025144,0.27809383382327724,1922,0.896675021698696,3.367755485432299,97,40,0.41237113402061853,0.565,0.9718766465515054,-0.2354905176175611,-1.1525260476401918e-07,False
BH-HF1R,SXS:BBH:0305,6,C,79,Estar,3685.7743617025144,0.27809383382327724,1922,0.896675021698696,4.206862530716985,97,81,0.8350515463917526,0.005,0.22414122090095034,-0.9745566751569793,-7.34229299930965e-08,True
BH-HF1R,SXS:BBH:0305,6,C,79,Bstar,3685.7743617025144,0.27809383382327724,1922,0.896675021698696,1.7596813055154061,97,46,0.4742268041237113,0.685,-0.16152403153005612,0.9868687791384787,-7.750680669931939e-08,False
BH-HF1R,SXS:BBH:0305,6,C,80,Rstar,3685.7779049805044,0.28163711181332474,1922,0.8967823665109572,3.3711901203526478,97,40,0.41237113402061853,0.545,0.9718964329304239,-0.2354088436255207,-1.151670144749561e-07,False
BH-HF1R,SXS:BBH:0305,6,C,80,Estar,3685.7779049805044,0.28163711181332474,1922,0.8967823665109572,4.209485660698636,97,81,0.8350515463917526,0.005,0.2240184326547182,-0.9745849074508173,-7.341323660392989e-08,True
BH-HF1R,SXS:BBH:0305,6,C,80,Bstar,3685.7779049805044,0.28163711181332474,1922,0.8967823665109572,1.7548156897977754,97,46,0.4742268041237113,0.705,-0.16161903974904163,0.9868532241375065,-7.749167987330493e-08,False
BH-HF1R,SXS:BBH:0305,6,C,81,Rstar,3685.7808877599323,0.2846198912411637,1922,0.8968724366263664,3.365039808090856,97,37,0.38144329896907214,0.75,0.033355242393463276,-0.9994435590891905,-7.241580162024014e-08,False
BH-HF1R,SXS:BBH:0305,6,C,81,Estar,3685.7808877599323,0.2846198912411637,1922,0.8968724366263664,4.2102488464496535,97,81,0.8350515463917526,0.005,0.22391525492908945,-0.9746086181693835,-7.340503329250621e-08,True
BH-HF1R,SXS:BBH:0305,6,C,81,Bstar,3685.7808877599323,0.2846198912411637,1922,0.8968724366263664,1.750265362028133,97,46,0.4742268041237113,0.72,-0.1616988715922439,0.9868401465920349,-7.74788986956545e-08,False
BH-HF1R,SXS:BBH:0305,6,C,82,Rstar,3685.7837959698745,0.28752810118339767,1922,0.8969600003883823,3.368058064555155,97,37,0.38144329896907214,0.705,0.03326965835919253,-0.9994464116863182,-7.241610821936952e-08,False
BH-HF1R,SXS:BBH:0305,6,C,82,Estar,3685.7837959698745,0.28752810118339767,1922,0.8969600003883823,4.216113139867845,97,82,0.845360824742268,0.005,0.22586239814542866,-0.9741396929961659,-0.006167303570578613,True
BH-HF1R,SXS:BBH:0305,6,C,82,Bstar,3685.7837959698745,0.28752810118339767,1922,0.8969600003883823,1.7454388822828406,97,46,0.4742268041237113,0.685,-0.1617765787940836,0.9868274107227036,-7.746639176933738e-08,False
BH-HF1R,SXS:BBH:0305,6,C,83,Rstar,3685.786427207441,0.2901593387500725,1922,0.8970390082456255,3.3661177355675216,97,37,0.38144329896907214,0.725,0.0331923502070661,-0.9994489821335186,-7.241634547629964e-08,False
BH-HF1R,SXS:BBH:0305,6,C,83,Estar,3685.786427207441,0.2901593387500725,1922,0.8970390082456255,4.211847450334301,97,82,0.845360824742268,0.005,0.2257717826975309,-0.9741606955847828,-0.006167764210060002,True
BH-HF1R,SXS:BBH:0305,6,C,83,Bstar,3685.786427207441,0.2901593387500725,1922,0.8970390082456255,1.7410729924657222,97,46,0.4742268041237113,0.74,-0.16184677613130716,0.9868159002853047,-7.745504228113661e-08,False
BH-HF1R,SXS:BBH:0305,6,C,84,Rstar,3685.791018833016,0.29475096432497594,1922,0.8971763903608256,3.368555184740403,97,37,0.38144329896907214,0.785,0.028561350848656856,-0.9994856439097125,-0.014584130282161104,False
BH-HF1R,SXS:BBH:0305,6,C,84,Estar,3685.791018833016,0.29475096432497594,1922,0.8971763903608256,4.204407244082547,97,82,0.845360824742268,0.005,0.22561396754420907,-0.974197252335437,-0.006168564747624625,True
BH-HF1R,SXS:BBH:0305,6,C,84,Bstar,3685.791018833016,0.29475096432497594,1922,0.8971763903608256,1.7334563699030296,97,46,0.4742268041237113,0.73,-0.1619690264286097,0.9867958423492482,-7.743518758725875e-08,False
BH-HF1R,SXS:BBH:0305,6,C,85,Rstar,3685.794554047177,0.29828617848579597,1922,0.8972817440510856,3.3746926233281895,97,37,0.38144329896907214,0.68,0.02845894847421816,-0.9994885508972919,-0.014585090914131781,False
BH-HF1R,SXS:BBH:0305,6,C,85,Estar,3685.794554047177,0.29828617848579597,1922,0.8972817440510856,4.197867393257788,97,83,0.8556701030927835,0.005,0.22749724023270995,-0.9737787252176416,-7.338305925258928e-08,True
BH-HF1R,SXS:BBH:0305,6,C,85,Bstar,3685.794554047177,0.29828617848579597,1922,0.8972817440510856,1.727593840707682,97,46,0.4742268041237113,0.735,-0.1620629375338249,0.986780423538034,-7.741978097230478e-08,False
BH-HF1R,SXS:BBH:0305,6,C,86,Rstar,3685.797351994653,0.3010841259620065,1922,0.897364868310581,3.3873806590469013,97,37,0.38144329896907214,0.715,0.028378050237073554,-0.9994908400281255,-0.014585848093744488,False
BH-HF1R,SXS:BBH:0305,6,C,86,Estar,3685.797351994653,0.3010841259620065,1922,0.897364868310581,4.201850216812373,97,83,0.8556701030927835,0.005,0.22740156830962374,-0.9738010714362137,-7.337502417494808e-08,True
BH-HF1R,SXS:BBH:0305,6,C,86,Bstar,3685.797351994653,0.3010841259620065,1922,0.897364868310581,1.7243759036929298,97,46,0.4742268041237113,0.745,-0.16213713309408848,0.9867682352366355,-7.740753675154123e-08,False
BH-HF1R,SXS:BBH:0305,6,C,87,Rstar,3685.800079993442,0.303812124750948,1922,0.8974456965413814,3.3844281565218224,97,37,0.38144329896907214,0.73,0.02829929987925595,-0.9994930621080794,-0.014586583704175808,False
BH-HF1R,SXS:BBH:0305,6,C,87,Estar,3685.800079993442,0.303812124750948,1922,0.8974456965413814,4.21687390144193,97,83,0.8556701030927835,0.005,0.22730842744281204,-0.9738228169505325,-7.336714138358209e-08,True
BH-HF1R,SXS:BBH:0305,6,C,87,Bstar,3685.800079993442,0.303812124750948,1922,0.8974456965413814,1.7232987952862198,97,46,0.4742268041237113,0.77,-0.16220936338968264,0.9867563642706885,-7.739554658777422e-08,False
BH-HF1R,SXS:BBH:0305,6,C,88,Rstar,3685.8025481828226,0.3062803141315271,1922,0.8975186416823572,3.3875067593268793,97,37,0.38144329896907214,0.705,0.028228155952500656,-0.9994950642379314,-0.01458724701698833,False
BH-HF1R,SXS:BBH:0305,6,C,88,Estar,3685.8025481828226,0.3062803141315271,1922,0.8975186416823572,4.228313032608161,97,82,0.845360824742268,0.005,0.22548500726191295,-0.9741935895006455,-0.010166694445240924,True
BH-HF1R,SXS:BBH:0305,6,C,88,Bstar,3685.8025481828226,0.3062803141315271,1922,0.8975186416823572,1.72097845701544,97,46,0.4742268041237113,0.68,-0.16227462099590176,0.9867456345890924,-7.738466846736926e-08,False
BH-HF1R,SXS:BBH:0305,6,C,89,Rstar,3685.8072334290737,0.31096556038255585,1922,0.8976566319829775,3.403415467720447,97,37,0.38144329896907214,0.705,0.028093382998428857,-0.9994988431659566,-0.014588500321086653,False
BH-HF1R,SXS:BBH:0305,6,C,89,Estar,3685.8072334290737,0.31096556038255585,1922,0.8976566319829775,4.253769102113043,97,82,0.845360824742268,0.005,0.22571067729129687,-0.97419438006832,-7.342124551571608e-08,True
BH-HF1R,SXS:BBH:0305,6,C,89,Bstar,3685.8072334290737,0.31096556038255585,1922,0.8976566319829775,1.7175589418966961,97,46,0.4742268041237113,0.75,-0.16239825348898315,0.9867252947318833,-7.736388739802374e-08,False
BH-HF1R,SXS:BBH:0305,6,C,90,Rstar,3685.810727564993,0.31445969630203763,1922,0.8977591342156226,3.4037156457272824,97,38,0.3917525773195876,0.7,0.034444745733162814,-0.9994066036860937,-7.241062789994348e-08,False
BH-HF1R,SXS:BBH:0305,6,C,90,Estar,3685.810727564993,0.31445969630203763,1922,0.8977591342156226,4.257626148525388,97,82,0.845360824742268,0.005,0.22559257624662543,-0.9742217353058825,-7.341102622924577e-08,True
BH-HF1R,SXS:BBH:0305,6,C,90,Bstar,3685.810727564993,0.31445969630203763,1922,0.8977591342156226,1.7159780330793786,97,46,0.4742268041237113,0.745,-0.16249024918469232,0.986710149395399,-7.73483569535767e-08,False
BH-HF1R,SXS:BBH:0305,6,C,91,Rstar,3685.814667566413,0.31839969772181576,1922,0.8978743038620989,3.4113884162070622,97,38,0.3917525773195876,0.62,0.03433101579427178,-0.9994105169321205,-7.241017949922858e-08,False
BH-HF1R,SXS:BBH:0305,6,C,91,Estar,3685.814667566413,0.31839969772181576,1922,0.8978743038620989,4.265499327956372,97,82,0.845360824742268,0.005,0.22545966886187546,-0.9742525020325521,-7.339943216475447e-08,True
BH-HF1R,SXS:BBH:0305,6,C,91,Bstar,3685.814667566413,0.31839969772181576,1922,0.8978743038620989,1.714175952277051,97,46,0.4742268041237113,0.785,-0.16259377408761147,0.9866930954597487,-7.733076884099258e-08,False
BH-HF1R,SXS:BBH:0305,6,C,92,Rstar,3685.8183466727487,0.3220788040575826,1922,0.897981454581353,3.4167567465174558,97,40,0.41237113402061853,0.53,0.037874389834249414,-0.9992825078998823,-7.238723984992757e-08,False
BH-HF1R,SXS:BBH:0305,6,C,92,Estar,3685.8183466727487,0.3220788040575826,1922,0.897981454581353,4.270283498527334,97,82,0.845360824742268,0.005,0.22533581331817207,-0.9742811561537217,-7.338856223148605e-08,True
BH-HF1R,SXS:BBH:0305,6,C,92,Bstar,3685.8183466727487,0.3220788040575826,1922,0.897981454581353,1.7124746345990118,97,46,0.4742268041237113,0.745,-0.16269024418360095,0.9866771936390718,-7.731429803589296e-08,False
BH-HF1R,SXS:BBH:0305,6,C,93,Rstar,3685.823246073805,0.32697820511384634,1922,0.8981235616421623,3.4226787871476727,97,40,0.41237113402061853,0.54,0.03773382942421112,-0.9992878254622035,-7.238632901214967e-08,False
BH-HF1R,SXS:BBH:0305,6,C,93,Estar,3685.823246073805,0.32697820511384634,1922,0.8981235616421623,4.277127867808149,97,82,0.845360824742268,0.005,0.2316247284123504,-0.9728052144123711,-7.378715510347375e-08,True
BH-HF1R,SXS:BBH:0305,6,C,93,Bstar,3685.823246073805,0.32697820511384634,1922,0.8981235616421623,1.7101812492954194,97,46,0.4742268041237113,0.775,-0.16281841435343894,0.986656051492832,-7.729235784276591e-08,False
BH-HF1R,SXS:BBH:0305,6,C,94,Rstar,3685.826950164326,0.33068229563468776,1922,0.898230558902293,3.42340218111817,97,40,0.41237113402061853,0.56,0.03762781719477005,-0.9992918229291942,-7.23854936617212e-08,False
BH-HF1R,SXS:BBH:0305,6,C,94,Estar,3685.826950164326,0.33068229563468776,1922,0.898230558902293,4.282780125669676,97,82,0.845360824742268,0.005,0.23150244522190322,-0.9728343218946761,-7.377583459031785e-08,True
BH-HF1R,SXS:BBH:0305,6,C,94,Bstar,3685.826950164326,0.33068229563468776,1922,0.898230558902293,1.7084263794603267,97,46,0.4742268041237113,0.735,-0.1629150906375687,0.9866400930646123,-7.72756334988796e-08,False
BH-HF1R,SXS:BBH:0305,6,C,95,Rstar,3685.8305616525836,0.33429378389246267,1922,0.8983345197081145,3.427580109721571,97,40,0.41237113402061853,0.535,0.03752466578474832,-0.9992957017108287,-7.238461093736117e-08,False
BH-HF1R,SXS:BBH:0305,6,C,95,Estar,3685.8305616525836,0.33429378389246267,1922,0.8983345197081145,4.291421523094889,97,82,0.845360824742268,0.005,0.2313834459093733,-0.9728626321115941,-7.376474354936903e-08,True
BH-HF1R,SXS:BBH:0305,6,C,95,Bstar,3685.8305616525836,0.33429378389246267,1922,0.8983345197081145,1.7066980097230127,97,46,0.4742268041237113,0.75,-0.16300916546087676,0.9866245547196474,-7.725927065293465e-08,False
BH-HF1R,SXS:BBH:0305,6,C,96,Rstar,3685.833829189579,0.33756132088774393,1922,0.8984282766109856,3.440681547100258,97,40,0.41237113402061853,0.55,0.03743151659930539,-0.9992991952188647,-7.238374878902344e-08,False
BH-HF1R,SXS:BBH:0305,6,C,96,Estar,3685.833829189579,0.33756132088774393,1922,0.8984282766109856,4.29287695044273,97,82,0.845360824742268,0.005,0.23127597189294036,-0.9728881872162753,-7.375465771845938e-08,True
BH-HF1R,SXS:BBH:0305,6,C,96,Bstar,3685.833829189579,0.33756132088774393,1922,0.8984282766109856,1.7051195000306822,97,46,0.4742268041237113,0.73,-0.16309412452363298,0.9866105141066884,-7.724441212992064e-08,False
BH-HF1R,SXS:BBH:0305,6,C,97,Rstar,3685.838778902747,0.34251103405586036,1922,0.8985697439813334,3.4467727066304206,97,40,0.41237113402061853,0.565,0.03729073332629818,-0.9993044587151515,-7.238234970268666e-08,False
BH-HF1R,SXS:BBH:0305,6,C,97,Estar,3685.838778902747,0.34251103405586036,1922,0.8985697439813334,4.284310925493721,97,82,0.845360824742268,0.005,0.24227958812480208,-0.9702064734777186,-7.351790049460475e-08,True
BH-HF1R,SXS:BBH:0305,6,C,97,Bstar,3685.838778902747,0.34251103405586036,1922,0.8985697439813334,1.7064846588084857,97,47,0.4845360824742268,0.55,-0.17590792587556417,0.9844066241214303,-7.783450268967833e-08,False
BH-HF1R,SXS:BBH:0305,6,C,98,Rstar,3685.842465384029,0.34619751533773524,1922,0.8986746825210457,3.4479572566076264,97,40,0.41237113402061853,0.615,0.03718612931152138,-0.9993083567081892,-7.238120975520561e-08,False
BH-HF1R,SXS:BBH:0305,6,C,98,Estar,3685.842465384029,0.34619751533773524,1922,0.8986746825210457,4.288917403402025,97,82,0.845360824742268,0.005,0.24215753500847778,-0.9702369443793678,-7.350574754467366e-08,True
BH-HF1R,SXS:BBH:0305,6,C,98,Bstar,3685.842465384029,0.34619751533773524,1922,0.8986746825210457,1.7073109222300777,97,47,0.4845360824742268,0.635,-0.17600270233112975,0.9843896833937938,-7.781683709483624e-08,False
BH-HF1R,SXS:BBH:0305,6,C,99,Rstar,3685.8460597032786,0.34979183458744956,1922,0.8987766493898502,3.451872911221785,97,38,0.3917525773195876,0.61,0.04862693102168729,-0.9988170110582855,-7.223624793171358e-08,False
