iteration,t_M,tau_M,field,measure,quantile,median,deviation_cutoff,vertices,selected_measure_fraction,long_axis_fraction,polar_fraction
10400,20.3125,1.6875,impsi2,midpoint,0.9,-1.6219571510996792e-15,0.41091227453924634,875,0.10066565771324901,0.060932188000493,1.0
10400,20.3125,1.6875,impsi2,midpoint,0.95,-1.6219571510996792e-15,0.42888579791655296,661,0.05000620457886228,0.0,1.0
10400,20.3125,1.6875,impsi2,midpoint,0.98,-1.6219571510996792e-15,0.44682442783525705,429,0.020095333120647242,0.0,1.0
10400,20.3125,1.6875,impsi2,matched_triangle_support,0.9,-1.6219571510996792e-15,0.41091227453924634,875,0.10076539971715281,0.060669329665264275,1.0
10400,20.3125,1.6875,impsi2,matched_triangle_support,0.95,-1.6219571510996792e-15,0.42888579791655107,662,0.0501307833851581,0.0,1.0
10400,20.3125,1.6875,impsi2,matched_triangle_support,0.98,-1.6219571510996792e-15,0.4468244278352525,431,0.020077169126993026,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,fejer,0.9,0.1418544908100915,0.14758628340230057,939,0.10004398827785127,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,fejer,0.95,0.1418544908100915,0.17315003592476086,676,0.05012014419088828,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,fejer,0.98,0.1418544908100915,0.19091435657692168,436,0.020006395959212185,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,midpoint,0.9,0.1418544908100915,0.14758628340230057,939,0.10019886384823723,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,midpoint,0.95,0.1418544908100915,0.17315003592478723,675,0.05012293348590425,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,midpoint,0.98,0.1418544908100915,0.19091435657694122,434,0.020011433637338694,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,matched_triangle_support,0.9,0.14249051358051285,0.14695026063189098,938,0.10006010723643709,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,matched_triangle_support,0.95,0.14249051358051285,0.1725140131543395,676,0.05016705530995508,0.0,1.0
10400,20.3125,1.6875,abs_npsigma,matched_triangle_support,0.98,0.14249051358051285,0.19025067289309966,437,0.020074345907314977,0.0,1.0
10432,20.375,1.75,repsi2,fejer,0.9,-0.7690881303972252,1.1038240199157852,79,0.10110151261750196,1.0,0.0
10432,20.375,1.75,repsi2,fejer,0.95,-0.7690881303972252,1.3263964079462116,38,0.050790490801087156,1.0,0.0
10432,20.375,1.75,repsi2,fejer,0.98,-0.7690881303972252,1.5241715592119183,15,0.02038358578880866,1.0,0.0
10432,20.375,1.75,repsi2,midpoint,0.9,-0.769088130396879,1.1038240199161313,79,0.10107845321851658,1.0,0.0
10432,20.375,1.75,repsi2,midpoint,0.95,-0.769088130396879,1.3263964079465578,38,0.05078540430752938,1.0,0.0
10432,20.375,1.75,repsi2,midpoint,0.98,-0.769088130396879,1.5241715592122644,15,0.0203820308235303,1.0,0.0
10432,20.375,1.75,repsi2,matched_triangle_support,0.9,-0.7639131411875212,1.108999009125489,79,0.10069058353541568,1.0,0.0
10432,20.375,1.75,repsi2,matched_triangle_support,0.95,-0.7639131411875212,1.3315713971559155,38,0.050593359429882676,1.0,0.0
10432,20.375,1.75,repsi2,matched_triangle_support,0.98,-0.7639131411875212,1.5293465484216222,15,0.020305438855555073,1.0,0.0
10432,20.375,1.75,impsi2,fejer,0.9,2.1207326268881314e-15,0.41466830290438605,866,0.10017982322239043,0.07109008743982184,1.0
10432,20.375,1.75,impsi2,fejer,0.95,2.1207326268881314e-15,0.4315106403969835,658,0.05003804988553533,0.0,1.0
10432,20.375,1.75,impsi2,fejer,0.98,2.1207326268881314e-15,0.44795094011272474,425,0.020075067405447115,0.0,1.0
10432,20.375,1.75,impsi2,midpoint,0.9,2.1207326268881314e-15,0.41466830290438605,866,0.10035811358237427,0.07095240363057448,1.0
10432,20.375,1.75,impsi2,midpoint,0.95,2.1207326268881314e-15,0.43151064039698594,657,0.05004648630235453,0.0,1.0
10432,20.375,1.75,impsi2,midpoint,0.98,2.1207326268881314e-15,0.4480122963499787,423,0.020072564544988146,0.0,1.0
10432,20.375,1.75,impsi2,matched_triangle_support,0.9,2.1207326268881314e-15,0.4146683029043916,865,0.10000427062253106,0.0709615124011026,1.0
10432,20.375,1.75,impsi2,matched_triangle_support,0.95,2.1207326268881314e-15,0.4315106403969835,658,0.05009515249007852,0.0,1.0
10432,20.375,1.75,impsi2,matched_triangle_support,0.98,2.1207326268881314e-15,0.44795094011272474,425,0.020014077277452066,0.0,1.0
10432,20.375,1.75,abs_npsigma,fejer,0.9,0.1395806199464327,0.14505704114566378,936,0.1001631194453119,0.0,1.0
10432,20.375,1.75,abs_npsigma,fejer,0.95,0.1395806199464327,0.16998470355537118,673,0.050040987179931336,0.0,1.0
10432,20.375,1.75,abs_npsigma,fejer,0.98,0.1395806199464327,0.18747511128026936,435,0.020084821565117997,0.0,1.0
10432,20.375,1.75,abs_npsigma,midpoint,0.9,0.1395806199464327,0.14505704114568344,935,0.10005946589530962,0.0,1.0
10432,20.375,1.75,abs_npsigma,midpoint,0.95,0.1395806199464327,0.1701252488102111,672,0.050039305587098945,0.0,1.0
10432,20.375,1.75,abs_npsigma,midpoint,0.98,0.1395806199464327,0.1874751112804052,433,0.02009084909577226,0.0,1.0
10432,20.375,1.75,abs_npsigma,matched_triangle_support,0.9,0.13958061994644297,0.14505704114567317,935,0.10015039644128754,0.0,1.0
10432,20.375,1.75,abs_npsigma,matched_triangle_support,0.95,0.13958061994644297,0.1699847035553609,673,0.05008276448047142,0.0,1.0
10432,20.375,1.75,abs_npsigma,matched_triangle_support,0.98,0.13958061994644297,0.1874751112802591,435,0.020042022620504522,0.0,1.0
10464,20.4375,1.8125,repsi2,fejer,0.9,-0.7596180737513792,1.0832231047925163,79,0.10075551797263424,1.0,0.0
10464,20.4375,1.8125,repsi2,fejer,0.95,-0.7596180737513792,1.3444295334325758,38,0.050287774243583806,1.0,0.0
10464,20.4375,1.8125,repsi2,fejer,0.98,-0.7596180737513792,1.5124730237371313,15,0.020122886486524317,1.0,0.0
10464,20.4375,1.8125,repsi2,midpoint,0.9,-0.7596180737512928,1.0832231047926029,79,0.10073370332072636,1.0,0.0
10464,20.4375,1.8125,repsi2,midpoint,0.95,-0.7596180737512928,1.3444295334326624,38,0.050280038571669225,1.0,0.0
10464,20.4375,1.8125,repsi2,midpoint,0.98,-0.7596180737512928,1.512473023737218,15,0.02012122610039297,1.0,0.0
10464,20.4375,1.8125,repsi2,matched_triangle_support,0.9,-0.759618073751009,1.0832231047928866,79,0.1003481829876236,1.0,0.0
10464,20.4375,1.8125,repsi2,matched_triangle_support,0.95,-0.759618073751009,1.3444295334329461,38,0.05009090814213218,1.0,0.0
10464,20.4375,1.8125,repsi2,matched_triangle_support,0.98,-0.759618073751009,1.5124730237375017,15,0.020045254081679002,1.0,0.0
10464,20.4375,1.8125,impsi2,fejer,0.9,-3.2797916907593135e-17,0.418252270846741,859,0.10014778148818526,0.07045648602065034,1.0
10464,20.4375,1.8125,impsi2,fejer,0.95,-3.2797916907593135e-17,0.4334189232364501,656,0.05013512787005675,0.0,1.0
10464,20.4375,1.8125,impsi2,fejer,0.98,-3.2797916907593135e-17,0.44892334516908267,422,0.020023151539814783,0.0,1.0
10464,20.4375,1.8125,impsi2,midpoint,0.9,-3.2797916907593135e-17,0.418252270846741,859,0.10032840606146821,0.07031820515663667,1.0
10464,20.4375,1.8125,impsi2,midpoint,0.95,-3.2797916907593135e-17,0.43341892323645453,655,0.05008554366296514,0.0,1.0
10464,20.4375,1.8125,impsi2,midpoint,0.98,-3.2797916907593135e-17,0.44921696952546536,420,0.020062036963674985,0.0,1.0
10464,20.4375,1.8125,impsi2,matched_triangle_support,0.9,-3.2797916907593135e-17,0.418252270846741,859,0.10038378009020682,0.07004660531437516,1.0
10464,20.4375,1.8125,impsi2,matched_triangle_support,0.95,-3.2797916907593135e-17,0.4334189232364501,656,0.05018479156224601,0.0,1.0
10464,20.4375,1.8125,impsi2,matched_triangle_support,0.98,-3.2797916907593135e-17,0.4489233451690821,423,0.020033094479217965,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,fejer,0.9,0.13730879264843637,0.14300624619032526,933,0.10011493835625218,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,fejer,0.95,0.13730879264843637,0.16699103129385406,671,0.0501748998847224,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,fejer,0.98,0.13730879264843637,0.1841270720675125,433,0.020048301429055847,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,midpoint,0.9,0.13730879264843637,0.1434581241040243,932,0.10001137824484913,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,midpoint,0.95,0.13730879264843637,0.1669910312938831,669,0.050002821039348104,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,midpoint,0.98,0.13730879264843637,0.18569937286143207,430,0.020005321793697038,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,matched_triangle_support,0.9,0.13730879264845228,0.1434581241040084,932,0.10008839969339654,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,matched_triangle_support,0.95,0.13730879264845228,0.16699103129384854,670,0.050038578486902324,0.0,1.0
10464,20.4375,1.8125,abs_npsigma,matched_triangle_support,0.98,0.13730879264845228,0.1841270720674966,433,0.020003849658579383,0.0,1.0
10496,20.5,1.875,repsi2,fejer,0.9,-0.7654649166337836,1.0659939782476906,79,0.10044723300133326,1.0,0.0
10496,20.5,1.875,repsi2,fejer,0.95,-0.7654649166337836,1.318767944631558,38,0.050149055870049086,1.0,0.0
10496,20.5,1.875,repsi2,fejer,0.98,-0.7654649166337836,1.4868575831450226,16,0.02124765652321368,1.0,0.0
10496,20.5,1.875,repsi2,midpoint,0.9,-0.7654649166337836,1.0659939782476906,79,0.10042527052717476,1.0,0.0
10496,20.5,1.875,repsi2,midpoint,0.95,-0.7654649166337836,1.318767944631558,38,0.05014125979776071,1.0,0.0
10496,20.5,1.875,repsi2,midpoint,0.98,-0.7654649166337836,1.4868575831450226,16,0.021243731542698048,1.0,0.0
10496,20.5,1.875,repsi2,matched_triangle_support,0.9,-0.7654649166330444,1.06599397824843,79,0.10004224854613568,1.0,0.0
10496,20.5,1.875,repsi2,matched_triangle_support,0.95,-0.7654649166330444,1.3125263100973243,39,0.051197343127680754,1.0,0.0
10496,20.5,1.875,repsi2,matched_triangle_support,0.98,-0.7654649166330444,1.486857583145762,16,0.0211638472717448,1.0,0.0
10496,20.5,1.875,impsi2,fejer,0.9,5.934827161189709e-16,0.42165337606789166,841,0.10008309868044175,0.06983278665817627,1.0
10496,20.5,1.875,impsi2,fejer,0.95,5.934827161189709e-16,0.4355139184516877,653,0.050130604808603124,0.0,1.0
10496,20.5,1.875,impsi2,fejer,0.98,5.934827161189709e-16,0.45019103258300386,418,0.020059520111618614,0.0,1.0
10496,20.5,1.875,impsi2,midpoint,0.9,5.934827161189709e-16,0.42168262948974405,840,0.10011452383920522,0.06979936999753826,1.0
10496,20.5,1.875,impsi2,midpoint,0.95,5.934827161189709e-16,0.4357658656403571,652,0.050123727453465966,0.0,1.0
10496,20.5,1.875,impsi2,midpoint,0.98,5.934827161189709e-16,0.45024594034383536,415,0.02000976916280707,0.0,1.0
10496,20.5,1.875,impsi2,matched_triangle_support,0.9,5.934827161189709e-16,0.42168262948974405,840,0.10015416746746789,0.06954671079433447,1.0
10496,20.5,1.875,impsi2,matched_triangle_support,0.95,5.934827161189709e-16,0.4357658656403571,652,0.05001177614724839,0.0,1.0
10496,20.5,1.875,impsi2,matched_triangle_support,0.98,5.934827161189709e-16,0.4501910325830034,419,0.02006309008880762,0.0,1.0
10496,20.5,1.875,abs_npsigma,fejer,0.9,0.13502904354339718,0.14101441105842005,929,0.10001738041879896,0.0,1.0
10496,20.5,1.875,abs_npsigma,fejer,0.95,0.13502904354339718,0.1644734244648916,668,0.05004783500357867,0.0,1.0
10496,20.5,1.875,abs_npsigma,fejer,0.98,0.13502904354339718,0.18241455957857083,431,0.02003360565016936,0.0,1.0
10496,20.5,1.875,abs_npsigma,midpoint,0.9,0.13502904354340173,0.1410144110584155,929,0.10017793203548708,0.0,1.0
10496,20.5,1.875,abs_npsigma,midpoint,0.95,0.13502904354340173,0.16447342446495572,667,0.05006647526353407,0.0,1.0
10496,20.5,1.875,abs_npsigma,midpoint,0.98,0.13502904354340173,0.1824580728812769,428,0.02002074426213538,0.0,1.0
10496,20.5,1.875,abs_npsigma,matched_triangle_support,0.9,0.1350290435434084,0.14101441105840884,929,0.10024494811513816,0.0,1.0
10496,20.5,1.875,abs_npsigma,matched_triangle_support,0.95,0.1350290435434084,0.1644734244648804,668,0.05008337290454164,0.0,1.0
10496,20.5,1.875,abs_npsigma,matched_triangle_support,0.98,0.1350290435434084,0.1824145595784516,432,0.02006644256587485,0.0,1.0
10528,20.5625,1.9375,repsi2,fejer,0.9,-0.7536092424453982,1.0684907897159481,80,0.10046305149815053,1.0,0.0
10528,20.5625,1.9375,repsi2,fejer,0.95,-0.7536092424453982,1.3146142434091816,39,0.05063851010621935,1.0,0.0
10528,20.5625,1.9375,repsi2,fejer,0.98,-0.7536092424453982,1.4934669557118194,16,0.021215219664873823,1.0,0.0
10528,20.5625,1.9375,repsi2,midpoint,0.9,-0.7536092424453982,1.0684907897159481,80,0.1004366363488506,1.0,0.0
10528,20.5625,1.9375,repsi2,midpoint,0.95,-0.7536092424453982,1.3146142434091816,39,0.05063514220502363,1.0,0.0
10528,20.5625,1.9375,repsi2,midpoint,0.98,-0.7536092424453982,1.4934669557118194,16,0.02121126675222896,1.0,0.0
10528,20.5625,1.9375,repsi2,matched_triangle_support,0.9,-0.7536092424437042,1.068490789717642,80,0.10005720490528267,1.0,0.0
10528,20.5625,1.9375,repsi2,matched_triangle_support,0.95,-0.7536092424437042,1.3146142434108756,39,0.05044701698943991,1.0,0.0
10528,20.5625,1.9375,repsi2,matched_triangle_support,0.98,-0.7536092424437042,1.4934669557135134,16,0.021132597342067135,1.0,0.0
10528,20.5625,1.9375,impsi2,fejer,0.9,-1.871559693849508e-15,0.4240395184081053,828,0.10045573047625489,0.06424585047403564,1.0
10528,20.5625,1.9375,impsi2,fejer,0.95,-1.871559693849508e-15,0.4377296627931697,650,0.050053886430593705,0.0,1.0
10528,20.5625,1.9375,impsi2,fejer,0.98,-1.871559693849508e-15,0.45114553057048384,416,0.020072064600713285,0.0,1.0
10528,20.5625,1.9375,impsi2,midpoint,0.9,-1.871559693849508e-15,0.42403951840810805,827,0.1000861004058469,0.06442580703041646,1.0
10528,20.5625,1.9375,impsi2,midpoint,0.95,-1.871559693849508e-15,0.4377296627931759,649,0.050045607543232486,0.0,1.0
10528,20.5625,1.9375,impsi2,midpoint,0.98,-1.871559693849508e-15,0.4511455305704909,413,0.020018749757797,0.0,1.0
10528,20.5625,1.9375,impsi2,matched_triangle_support,0.9,-1.871559693849508e-15,0.42403951840810805,827,0.10012043562361295,0.06424288619286948,1.0
10528,20.5625,1.9375,impsi2,matched_triangle_support,0.95,-1.871559693849508e-15,0.4377296627931697,650,0.050087999151859665,0.0,1.0
10528,20.5625,1.9375,impsi2,matched_triangle_support,0.98,-1.871559693849508e-15,0.4509325381077489,417,0.020113565945470577,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,fejer,0.9,0.13299781351785467,0.13943089087276356,926,0.10004344993259875,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,fejer,0.95,0.13299781351785467,0.1615959636752658,666,0.050112198572532185,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,fejer,0.98,0.13299781351785467,0.17896346478144026,429,0.020043795354648515,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,midpoint,0.9,0.13299781351785467,0.13943089087276356,926,0.10020423623486083,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,midpoint,0.95,0.13299781351785467,0.1615959636752805,665,0.05013044209995482,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,midpoint,0.98,0.13299781351785467,0.1790404612813007,426,0.020028064696777436,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,matched_triangle_support,0.9,0.13299781351789106,0.13943089087272806,925,0.10005567511913202,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,matched_triangle_support,0.95,0.13299781351789106,0.1615959636752294,666,0.05013983135565507,0.0,1.0
10528,20.5625,1.9375,abs_npsigma,matched_triangle_support,0.98,0.13299781351789106,0.17896346478105749,430,0.020072714320260025,0.0,1.0
