iteration,t_M,L,index,singular_value
9920,19.375,6,48,0.194013569124529
9920,19.375,8,0,0.4402737196795846
9920,19.375,8,1,0.43729081808037074
9920,19.375,8,2,0.4208181427872702
9920,19.375,8,3,0.41795307118348257
9920,19.375,8,4,0.41365481527088244
9920,19.375,8,5,0.41022538990483515
9920,19.375,8,6,0.3934966933495722
9920,19.375,8,7,0.39224854360822786
9920,19.375,8,8,0.3824471203234558
9920,19.375,8,9,0.3808302756478831
9920,19.375,8,10,0.37934824674433126
9920,19.375,8,11,0.3680146626702158
9920,19.375,8,12,0.3608486603286366
9920,19.375,8,13,0.3605012948808451
9920,19.375,8,14,0.34772832863600917
9920,19.375,8,15,0.34252347448707715
9920,19.375,8,16,0.3421049228216447
9920,19.375,8,17,0.3401625097384822
9920,19.375,8,18,0.3281868104879735
9920,19.375,8,19,0.32523468813485856
9920,19.375,8,20,0.3251528564238045
9920,19.375,8,21,0.3199039603233997
9920,19.375,8,22,0.3094148522560875
9920,19.375,8,23,0.3046761582698153
9920,19.375,8,24,0.30243066864125123
9920,19.375,8,25,0.30232467017066206
9920,19.375,8,26,0.29578868699457167
9920,19.375,8,27,0.28920621606344066
9920,19.375,8,28,0.28918621304770914
9920,19.375,8,29,0.2868530161268345
9920,19.375,8,30,0.2817842477035641
9920,19.375,8,31,0.2730329869780359
9920,19.375,8,32,0.2729526075951172
9920,19.375,8,33,0.27037651620019443
9920,19.375,8,34,0.2643083784055649
9920,19.375,8,35,0.264272370653858
9920,19.375,8,36,0.263470480066049
9920,19.375,8,37,0.2562179758190414
9920,19.375,8,38,0.25572763382957525
9920,19.375,8,39,0.2557167911825111
9920,19.375,8,40,0.2507479853280265
9920,19.375,8,41,0.24770119582025993
9920,19.375,8,42,0.24261506835355198
9920,19.375,8,43,0.2413969296972147
9920,19.375,8,44,0.24092116460145982
9920,19.375,8,45,0.23589306029325396
9920,19.375,8,46,0.23476201955869697
9920,19.375,8,47,0.23197230133610158
9920,19.375,8,48,0.23193459837294536
9920,19.375,8,49,0.23072543165971326
9920,19.375,8,50,0.22767869947269087
9920,19.375,8,51,0.22766345789340062
9920,19.375,8,52,0.22527387902410603
9920,19.375,8,53,0.22371789747774623
9920,19.375,8,54,0.2212816333332549
9920,19.375,8,55,0.2201569122507897
9920,19.375,8,56,0.21846872903736958
9920,19.375,8,57,0.21701515978734268
9920,19.375,8,58,0.21502444078863872
9920,19.375,8,59,0.21249943537569282
9920,19.375,8,60,0.21130084963349552
9920,19.375,8,61,0.20979335681613734
9920,19.375,8,62,0.20944270719008762
9920,19.375,8,63,0.20868273008384355
9920,19.375,8,64,0.20841882945027165
9920,19.375,8,65,0.20804686219048996
9920,19.375,8,66,0.20750366704638584
9920,19.375,8,67,0.20678568243000606
9920,19.375,8,68,0.20620854666810015
9920,19.375,8,69,0.20409464590427656
9920,19.375,8,70,0.20396602039028172
9920,19.375,8,71,0.20387385299630087
9920,19.375,8,72,0.20129385862124974
9920,19.375,8,73,0.20098532755257453
9920,19.375,8,74,0.19849579289822294
9920,19.375,8,75,0.19784197254751337
9920,19.375,8,76,0.19579853989800283
9920,19.375,8,77,0.19493771097936102
9920,19.375,8,78,0.19337736374373687
9920,19.375,8,79,0.19245593633765642
9920,19.375,8,80,0.19134447322350817
9952,19.4375,2,0,0.3828154091307811
9952,19.4375,2,1,0.34645223847372236
9952,19.4375,2,2,0.30255696224612294
9952,19.4375,2,3,0.29407285774343145
9952,19.4375,2,4,0.24803083104855592
9952,19.4375,2,5,0.23913169581582622
9952,19.4375,2,6,0.23173403809661167
9952,19.4375,2,7,0.2278078686759222
9952,19.4375,2,8,0.21748687615463208
9952,19.4375,4,0,0.4168482794058887
9952,19.4375,4,1,0.40391677163682904
9952,19.4375,4,2,0.3697816042831847
9952,19.4375,4,3,0.36364950300496535
9952,19.4375,4,4,0.3423794244101328
9952,19.4375,4,5,0.3350007976859365
9952,19.4375,4,6,0.3119139247933693
9952,19.4375,4,7,0.30944945117278294
9952,19.4375,4,8,0.29436508900123504
9952,19.4375,4,9,0.27475850969308907
9952,19.4375,4,10,0.2717991472433131
9952,19.4375,4,11,0.25762935330304665
9952,19.4375,4,12,0.25756448908388235
9952,19.4375,4,13,0.2565974427660106
9952,19.4375,4,14,0.24529036171522914
9952,19.4375,4,15,0.23678879715796788
9952,19.4375,4,16,0.22318912209933872
9952,19.4375,4,17,0.2211685618906511
9952,19.4375,4,18,0.21822221062417219
9952,19.4375,4,19,0.21704931917310016
9952,19.4375,4,20,0.21404604547878153
9952,19.4375,4,21,0.21179866966325744
9952,19.4375,4,22,0.2071043866958605
9952,19.4375,4,23,0.20654355312457506
9952,19.4375,4,24,0.20137492062582277
9952,19.4375,6,0,0.4309343616921811
9952,19.4375,6,1,0.42522923076534985
9952,19.4375,6,2,0.40191934715121813
9952,19.4375,6,3,0.3978068373403231
9952,19.4375,6,4,0.38865231273230844
9952,19.4375,6,5,0.3836333848171513
9952,19.4375,6,6,0.3626257406215966
9952,19.4375,6,7,0.36088011687426585
9952,19.4375,6,8,0.34810492457246606
9952,19.4375,6,9,0.3408102732823714
9952,19.4375,6,10,0.3387327349281487
9952,19.4375,6,11,0.32446400392287106
9952,19.4375,6,12,0.3187620258357615
9952,19.4375,6,13,0.3182505511961717
9952,19.4375,6,14,0.3040267404583406
9952,19.4375,6,15,0.29532266268329876
9952,19.4375,6,16,0.2907334823293064
9952,19.4375,6,17,0.29007591210024836
9952,19.4375,6,18,0.27636682977975574
9952,19.4375,6,19,0.2758167954564435
9952,19.4375,6,20,0.2756579100822105
9952,19.4375,6,21,0.26746386080696866
9952,19.4375,6,22,0.26225816503863086
9952,19.4375,6,23,0.25694780396017425
9952,19.4375,6,24,0.24878070534894225
9952,19.4375,6,25,0.2464298746058851
9952,19.4375,6,26,0.24611359484901962
9952,19.4375,6,27,0.23875955625908615
9952,19.4375,6,28,0.23865045063553886
9952,19.4375,6,29,0.23630898931542194
9952,19.4375,6,30,0.23079667486228767
9952,19.4375,6,31,0.22984931529371386
9952,19.4375,6,32,0.2262045145513709
9952,19.4375,6,33,0.22376549821709366
9952,19.4375,6,34,0.22081271501523822
9952,19.4375,6,35,0.21528853469404685
9952,19.4375,6,36,0.2150878011915027
9952,19.4375,6,37,0.2143400444797994
9952,19.4375,6,38,0.21298191561909235
9952,19.4375,6,39,0.21246972955043078
9952,19.4375,6,40,0.21029162208081031
9952,19.4375,6,41,0.20924591958153238
9952,19.4375,6,42,0.20617672067017284
9952,19.4375,6,43,0.2059398206857502
9952,19.4375,6,44,0.2022814113377797
9952,19.4375,6,45,0.20185133153657112
9952,19.4375,6,46,0.19875166140104483
9952,19.4375,6,47,0.19791025217949101
9952,19.4375,6,48,0.1956629469451384
9952,19.4375,8,0,0.4379484592779727
9952,19.4375,8,1,0.43498034965505283
9952,19.4375,8,2,0.41859623900675685
9952,19.4375,8,3,0.41575157828118714
9952,19.4375,8,4,0.4114970573808183
9952,19.4375,8,5,0.4080969947402932
9952,19.4375,8,6,0.39154192489167144
9952,19.4375,8,7,0.3903069251670786
9952,19.4375,8,8,0.3806333919850575
9952,19.4375,8,9,0.37905389371736736
9952,19.4375,8,10,0.3775885818257556
9952,19.4375,8,11,0.3664243381337588
9952,19.4375,8,12,0.3593769035256944
9952,19.4375,8,13,0.3590325357617512
9952,19.4375,8,14,0.34649939819664466
9952,19.4375,8,15,0.34139197736367544
9952,19.4375,8,16,0.34097564658758406
9952,19.4375,8,17,0.3390475238899527
9952,19.4375,8,18,0.3273469447539529
9952,19.4375,8,19,0.3244401606734215
9952,19.4375,8,20,0.32435810306524443
9952,19.4375,8,21,0.31918738363899
9952,19.4375,8,22,0.30899240417636387
9952,19.4375,8,23,0.3043058774991221
9952,19.4375,8,24,0.30212125026128117
9952,19.4375,8,25,0.3020138392464407
9952,19.4375,8,26,0.2955710313569636
9952,19.4375,8,27,0.2891884128866169
9952,19.4375,8,28,0.28916784786055216
9952,19.4375,8,29,0.28692944892392747
9952,19.4375,8,30,0.28190164821501884
9952,19.4375,8,31,0.2734351753265887
9952,19.4375,8,32,0.27320884569161974
9952,19.4375,8,33,0.270775176125115
9952,19.4375,8,34,0.2648362766235117
9952,19.4375,8,35,0.2647985735874808
9952,19.4375,8,36,0.2639784216838714
9952,19.4375,8,37,0.2568216039043985
9952,19.4375,8,38,0.256449702640929
9952,19.4375,8,39,0.25643756786380717
9952,19.4375,8,40,0.25163207592582026
9952,19.4375,8,41,0.2485685269456114
9952,19.4375,8,42,0.24368203263032756
9952,19.4375,8,43,0.2423379908428671
9952,19.4375,8,44,0.241957725162645
9952,19.4375,8,45,0.2369908396086918
9952,19.4375,8,46,0.23577130145958344
9952,19.4375,8,47,0.23319405235273882
9952,19.4375,8,48,0.23315322670760297
9952,19.4375,8,49,0.23185915532504417
9952,19.4375,8,50,0.2289942400821806
9952,19.4375,8,51,0.22897744281550128
9952,19.4375,8,52,0.22645710373453157
9952,19.4375,8,53,0.22515415208792103
9952,19.4375,8,54,0.22267965350972685
9952,19.4375,8,55,0.22167298047859513
9952,19.4375,8,56,0.21994478894078678
9952,19.4375,8,57,0.21842946516543338
9952,19.4375,8,58,0.21650961652970224
9952,19.4375,8,59,0.2139312354456428
9952,19.4375,8,60,0.212791102094337
9952,19.4375,8,61,0.21149778841710914
9952,19.4375,8,62,0.21112687863784824
9952,19.4375,8,63,0.21041206045294955
9952,19.4375,8,64,0.21013152080204953
9952,19.4375,8,65,0.20950344768157678
9952,19.4375,8,66,0.2090063137675231
9952,19.4375,8,67,0.2084969414675896
9952,19.4375,8,68,0.2079448925195815
9952,19.4375,8,69,0.20578496037327065
9952,19.4375,8,70,0.20568211578984233
9952,19.4375,8,71,0.2053934950493591
9952,19.4375,8,72,0.2029966957552869
9952,19.4375,8,73,0.2026634613827971
9952,19.4375,8,74,0.20018785561906258
9952,19.4375,8,75,0.1995120048065595
9952,19.4375,8,76,0.19748302916026317
9952,19.4375,8,77,0.19660443324492094
9952,19.4375,8,78,0.19505830657129528
9952,19.4375,8,79,0.19412468519642365
9952,19.4375,8,80,0.1930263157548913
9984,19.5,2,0,0.3811616295204787
9984,19.5,2,1,0.34536565461422186
9984,19.5,2,2,0.30225291694229844
9984,19.5,2,3,0.29385174783833035
9984,19.5,2,4,0.2487878676835914
9984,19.5,2,5,0.23991576885270585
9984,19.5,2,6,0.23288438327642394
9984,19.5,2,7,0.2289233262264209
9984,19.5,2,8,0.2187097178558855
9984,19.5,4,0,0.4147699725349343
9984,19.5,4,1,0.40198072029595916
9984,19.5,4,2,0.3682640296325908
9984,19.5,4,3,0.3622104514536044
9984,19.5,4,4,0.3413288999184639
9984,19.5,4,5,0.3340422619350612
9984,19.5,4,6,0.3114292306935074
9984,19.5,4,7,0.30897903790664794
9984,19.5,4,8,0.29417404430717375
9984,19.5,4,9,0.27503035578761353
9984,19.5,4,10,0.27206767767635875
9984,19.5,4,11,0.2582002712519247
9984,19.5,4,12,0.25814114564460133
9984,19.5,4,13,0.2572156629091834
9984,19.5,4,14,0.24613612025165393
9984,19.5,4,15,0.2376987566085352
9984,19.5,4,16,0.22454138082231098
9984,19.5,4,17,0.22247924225357224
9984,19.5,4,18,0.219687705662963
9984,19.5,4,19,0.21847869834788372
9984,19.5,4,20,0.21542091296546373
9984,19.5,4,21,0.21327329991272687
9984,19.5,4,22,0.2085070303318692
9984,19.5,4,23,0.20801824928140658
9984,19.5,4,24,0.20286662717621975
9984,19.5,6,0,0.4287386228213292
9984,19.5,6,1,0.42307568624006914
9984,19.5,6,2,0.39995554720292265
9984,19.5,6,3,0.39588676289296904
9984,19.5,6,4,0.3868553069400341
9984,19.5,6,5,0.38189636678921873
9984,19.5,6,6,0.36119227955141164
9984,19.5,6,7,0.3594668071718341
9984,19.5,6,8,0.3469019272543408
9984,19.5,6,9,0.3397642368924257
9984,19.5,6,10,0.3377070666845129
9984,19.5,6,11,0.32369392490205207
9984,19.5,6,12,0.318127614960186
9984,19.5,6,13,0.31761637237869716
9984,19.5,6,14,0.30369896268368124
9984,19.5,6,15,0.2951134710040237
9984,19.5,6,16,0.2906754399512154
9984,19.5,6,17,0.2900127011827986
9984,19.5,6,18,0.2766060398962174
9984,19.5,6,19,0.27607230419555173
9984,19.5,6,20,0.2759094775024457
9984,19.5,6,21,0.26780248669987733
9984,19.5,6,22,0.26283817885620386
9984,19.5,6,23,0.25755252797001066
9984,19.5,6,24,0.24948914225941948
9984,19.5,6,25,0.24730073748379988
9984,19.5,6,26,0.24697257487362026
9984,19.5,6,27,0.23979316672463272
9984,19.5,6,28,0.23967781903376625
9984,19.5,6,29,0.23739238386346473
9984,19.5,6,30,0.23188461233914096
9984,19.5,6,31,0.23109355853519123
9984,19.5,6,32,0.22742552923024179
9984,19.5,6,33,0.22491343116595178
9984,19.5,6,34,0.22206598919351295
9984,19.5,6,35,0.21662299350425418
9984,19.5,6,36,0.21657991705380697
9984,19.5,6,37,0.2158458207138424
9984,19.5,6,38,0.21456335598452997
9984,19.5,6,39,0.2140273907913382
9984,19.5,6,40,0.21183288246401402
9984,19.5,6,41,0.21083307447605637
9984,19.5,6,42,0.2077061669353231
9984,19.5,6,43,0.20751061277656355
9984,19.5,6,44,0.2038461635267353
9984,19.5,6,45,0.20338234952453974
9984,19.5,6,46,0.20031611258515902
9984,19.5,6,47,0.19945093811182876
9984,19.5,6,48,0.1972330642898
9984,19.5,8,0,0.435712188213588
9984,19.5,8,1,0.4327596100872334
9984,19.5,8,2,0.41646698157850187
9984,19.5,8,3,0.4136449869214114
9984,19.5,8,4,0.4094316224559196
9984,19.5,8,5,0.4060629892753753
9984,19.5,8,6,0.38967712084961076
9984,19.5,8,7,0.38845600210712133
9984,19.5,8,8,0.3789079501015052
9984,19.5,8,9,0.37736131509698834
9984,19.5,8,10,0.375913307948994
9984,19.5,8,11,0.36491339163411796
9984,19.5,8,12,0.3579776254999881
9984,19.5,8,13,0.35763642924668815
9984,19.5,8,14,0.34533095927546037
9984,19.5,8,15,0.3403160418709333
9984,19.5,8,16,0.3399022035184306
9984,19.5,8,17,0.3379910544443471
9984,19.5,8,18,0.32654674179490467
9984,19.5,8,19,0.3236840201836938
9984,19.5,8,20,0.3236016485951962
9984,19.5,8,21,0.3185080224711624
9984,19.5,8,22,0.30858480165134294
9984,19.5,8,23,0.3039511222397255
9984,19.5,8,24,0.30182326930540176
9984,19.5,8,25,0.3017144963834686
9984,19.5,8,26,0.2953629060899789
9984,19.5,8,27,0.28916551053974066
9984,19.5,8,28,0.28914435138685457
9984,19.5,8,29,0.2869924289700456
9984,19.5,8,30,0.28200720671667634
9984,19.5,8,31,0.2738051384335521
9984,19.5,8,32,0.27344823295658854
9984,19.5,8,33,0.2711445793352271
9984,19.5,8,34,0.26532927164148823
9984,19.5,8,35,0.26528991567059196
9984,19.5,8,36,0.2644526570500031
9984,19.5,8,37,0.2573898827072967
9984,19.5,8,38,0.2571260330755653
9984,19.5,8,39,0.2571121500962055
9984,19.5,8,40,0.2524588419300653
9984,19.5,8,41,0.24938241709864206
9984,19.5,8,42,0.24468268381858244
9984,19.5,8,43,0.24322376915535676
9984,19.5,8,44,0.24293137645835794
9984,19.5,8,45,0.238023423137132
9984,19.5,8,46,0.2367248459751944
9984,19.5,8,47,0.2343460670919877
9984,19.5,8,48,0.23430210933250298
9984,19.5,8,49,0.23292899383357005
9984,19.5,8,50,0.23023533713978905
9984,19.5,8,51,0.2302169529410509
9984,19.5,8,52,0.22757650180145672
9984,19.5,8,53,0.22650786184433258
9984,19.5,8,54,0.22399947663013028
9984,19.5,8,55,0.2231032343351768
9984,19.5,8,56,0.22133871274788103
9984,19.5,8,57,0.2197667751602149
9984,19.5,8,58,0.2179135926395738
9984,19.5,8,59,0.21528787337222127
9984,19.5,8,60,0.2142024046702835
9984,19.5,8,61,0.21311170167180146
9984,19.5,8,62,0.21272141278076914
9984,19.5,8,63,0.21204977062137498
9984,19.5,8,64,0.21175322968009333
9984,19.5,8,65,0.21088605618084272
9984,19.5,8,66,0.21043163705543252
9984,19.5,8,67,0.21011670832242818
9984,19.5,8,68,0.20958853163819105
9984,19.5,8,69,0.20738721322844308
9984,19.5,8,70,0.20730859730209783
9984,19.5,8,71,0.20683697625196196
9984,19.5,8,72,0.20461233859123418
9984,19.5,8,73,0.20425618831371667
9984,19.5,8,74,0.20179505351968405
9984,19.5,8,75,0.2010990173161143
9984,19.5,8,76,0.19908472711068695
9984,19.5,8,77,0.19819007426361301
9984,19.5,8,78,0.1966581180131472
9984,19.5,8,79,0.1957137332552028
9984,19.5,8,80,0.1946282076536609
10016,19.5625,2,0,0.37957756798386777
10016,19.5625,2,1,0.34432540740758366
10016,19.5625,2,2,0.3019589433202877
10016,19.5625,2,3,0.2936415415903024
10016,19.5625,2,4,0.2495055638058385
10016,19.5625,2,5,0.24066450108268012
10016,19.5625,2,6,0.23397441711603734
10016,19.5625,2,7,0.22998337762900203
10016,19.5625,2,8,0.21987441622451426
10016,19.5625,4,0,0.4127741572550502
10016,19.5625,4,1,0.4001239826613155
10016,19.5625,4,2,0.36681303103648794
10016,19.5625,4,3,0.36083833648851604
10016,19.5625,4,4,0.3403240603242906
10016,19.5625,4,5,0.3331293394732946
10016,19.5625,4,6,0.3109635962507162
10016,19.5625,4,7,0.3085291622075904
10016,19.5625,4,8,0.2939907748160684
10016,19.5625,4,9,0.2752833499430728
10016,19.5625,4,10,0.27232008745019537
10016,19.5625,4,11,0.2587990501739159
10016,19.5625,4,12,0.2586259877607277
10016,19.5625,4,13,0.2577985550527873
10016,19.5625,4,14,0.24693399163058619
10016,19.5625,4,15,0.23856256138249746
10016,19.5625,4,16,0.22582315604461994
10016,19.5625,4,17,0.2237232382222296
10016,19.5625,4,18,0.22107738035003344
10016,19.5625,4,19,0.21983493003504667
10016,19.5625,4,20,0.21672725759737613
10016,19.5625,4,21,0.21467312204219777
10016,19.5625,4,22,0.20984386448727185
10016,19.5625,4,23,0.20942180283847248
10016,19.5625,4,24,0.20428926794951194
10016,19.5625,6,0,0.42662570707830116
10016,19.5625,6,1,0.42100525642849235
10016,19.5625,6,2,0.3980738308359662
10016,19.5625,6,3,0.39405046585517906
10016,19.5625,6,4,0.38513552737105194
10016,19.5625,6,5,0.38023768930759355
10016,19.5625,6,6,0.3598238360816404
10016,19.5625,6,7,0.35811928673117777
10016,19.5625,6,8,0.34575713428286425
10016,19.5625,6,9,0.3387652408015963
10016,19.5625,6,10,0.33672934432162416
10016,19.5625,6,11,0.32296097533128476
10016,19.5625,6,12,0.31752100001866373
10016,19.5625,6,13,0.3170104199022651
10016,19.5625,6,14,0.3033822927761116
10016,19.5625,6,15,0.2949134642060398
10016,19.5625,6,16,0.29061528826236815
10016,19.5625,6,17,0.28994824598282715
10016,19.5625,6,18,0.2768267284032174
10016,19.5625,6,19,0.2763093288015083
10016,19.5625,6,20,0.27614287038010604
10016,19.5625,6,21,0.2681221101066639
10016,19.5625,6,22,0.2633799170792135
10016,19.5625,6,23,0.25812174729202736
10016,19.5625,6,24,0.25015971891177496
10016,19.5625,6,25,0.24812280296532507
10016,19.5625,6,26,0.247783404024863
10016,19.5625,6,27,0.24076978323616288
10016,19.5625,6,28,0.24064836589868122
10016,19.5625,6,29,0.23841428807447826
10016,19.5625,6,30,0.2329151875649309
10016,19.5625,6,31,0.23226815250680044
10016,19.5625,6,32,0.22858143647849755
10016,19.5625,6,33,0.22600428957042218
10016,19.5625,6,34,0.22325528356926633
10016,19.5625,6,35,0.2180792412711989
10016,19.5625,6,36,0.21780833832986926
10016,19.5625,6,37,0.21727450843666837
10016,19.5625,6,38,0.21606383409582203
10016,19.5625,6,39,0.21550540420823122
10016,19.5625,6,40,0.21329543380295643
10016,19.5625,6,41,0.21233900277931522
10016,19.5625,6,42,0.20916067166113309
10016,19.5625,6,43,0.2090037136340179
10016,19.5625,6,44,0.20533587397940303
10016,19.5625,6,45,0.2048409962830212
10016,19.5625,6,46,0.20180769215475144
10016,19.5625,6,47,0.20092105164356736
10016,19.5625,6,48,0.19873184339534786
10016,19.5625,8,0,0.4335575449008838
10016,19.5625,8,1,0.43062111939235587
10016,19.5625,8,2,0.4144222385816997
10016,19.5625,8,3,0.41162499685982146
10016,19.5625,8,4,0.4074501914373472
10016,19.5625,8,5,0.404114984948676
10016,19.5625,8,6,0.3878935903003921
10016,19.5625,8,7,0.3866872544099846
10016,19.5625,8,8,0.3772624839876621
10016,19.5625,8,9,0.3757442707554768
10016,19.5625,8,10,0.3743143972441487
10016,19.5625,8,11,0.3634742641991107
10016,19.5625,8,12,0.35664366889871035
10016,19.5625,8,13,0.35630575893275485
10016,19.5625,8,14,0.3442171708130733
10016,19.5625,8,15,0.3392902407324424
10016,19.5625,8,16,0.33887909588549375
10016,19.5625,8,17,0.3369874707552757
10016,19.5625,8,18,0.32578255404344103
10016,19.5625,8,19,0.32296252484775345
10016,19.5625,8,20,0.32287991629222623
10016,19.5625,8,21,0.31786242973328904
10016,19.5625,8,22,0.30819100814715633
10016,19.5625,8,23,0.30361071922686167
10016,19.5625,8,24,0.30153578855715735
10016,19.5625,8,25,0.30142582130018536
10016,19.5625,8,26,0.2951637982129206
10016,19.5625,8,27,0.28913832145059465
10016,19.5625,8,28,0.289116601115248
10016,19.5625,8,29,0.28704379403090513
10016,19.5625,8,30,0.2821025963970257
10016,19.5625,8,31,0.2741465478857271
10016,19.5625,8,32,0.27367304371510454
10016,19.5625,8,33,0.27148812921690035
10016,19.5625,8,34,0.26579111967283475
10016,19.5625,8,35,0.2657501794436611
10016,19.5625,8,36,0.2648972149135202
10016,19.5625,8,37,0.2579277133046055
10016,19.5625,8,38,0.25776146039175457
10016,19.5625,8,39,0.2577447612488321
10016,19.5625,8,40,0.2532342516899533
10016,19.5625,8,41,0.25014859836037473
10016,19.5625,8,42,0.24562372027290338
10016,19.5625,8,43,0.24406035103329024
10016,19.5625,8,44,0.24384867887769565
10016,19.5625,8,45,0.2389977813329072
10016,19.5625,8,46,0.23762883043042893
10016,19.5625,8,47,0.23543521304542722
10016,19.5625,8,48,0.23538814448629744
10016,19.5625,8,49,0.23394182841684694
10016,19.5625,8,50,0.23140927770508782
10016,19.5625,8,51,0.2313892855627587
10016,19.5625,8,52,0.22863900864203027
10016,19.5625,8,53,0.22778698742015252
10016,19.5625,8,54,0.22524888209998584
10016,19.5625,8,55,0.2244558067224775
10016,19.5625,8,56,0.22265852577427397
10016,19.5625,8,57,0.2210349131730828
10016,19.5625,8,58,0.21924448078909634
10016,19.5625,8,59,0.21657707108676602
10016,19.5625,8,60,0.2155427260145258
10016,19.5625,8,61,0.2146432512528438
10016,19.5625,8,62,0.21423453931477793
10016,19.5625,8,63,0.2136040909030078
10016,19.5625,8,64,0.21329226327466366
10016,19.5625,8,65,0.21220236173835982
10016,19.5625,8,66,0.2117875281530987
10016,19.5625,8,67,0.21165355713040965
10016,19.5625,8,68,0.21114807697307741
10016,19.5625,8,69,0.2089097526762425
10016,19.5625,8,70,0.2088538516575516
10016,19.5625,8,71,0.20821215069187163
10016,19.5625,8,72,0.20614908771558776
10016,19.5625,8,73,0.20577173142932723
10016,19.5625,8,74,0.20332558374851029
10016,19.5625,8,75,0.20261112361866118
10016,19.5625,8,76,0.20061173595725218
10016,19.5625,8,77,0.19970265581861898
10016,19.5625,8,78,0.19818481975927826
10016,19.5625,8,79,0.19723102480817184
10016,19.5625,8,80,0.19615810264891353
10048,19.625,2,0,0.37805698352623734
10048,19.625,2,1,0.34332741190287547
10048,19.625,2,2,0.3016741794640205
10048,19.625,2,3,0.2934415770874381
10048,19.625,2,4,0.2501874105836118
10048,19.625,2,5,0.2413813631152658
10048,19.625,2,6,0.2350095146881771
10048,19.625,2,7,0.23099321283711466
10048,19.625,2,8,0.22098674257314704
10048,19.625,4,0,0.41085347678037787
10048,19.625,4,1,0.398339453009296
10048,19.625,4,2,0.3654224535653398
10048,19.625,4,3,0.35952720419377154
10048,19.625,4,4,0.339360719382268
10048,19.625,4,5,0.3322581019014867
10048,19.625,4,6,0.3105153873189027
10048,19.625,4,7,0.3080981117568346
10048,19.625,4,8,0.2938150707990618
10048,19.625,4,9,0.2755193488384172
10048,19.625,4,10,0.2725581188543575
10048,19.625,4,11,0.2593643569620356
10048,19.625,4,12,0.25908695939656123
10048,19.625,4,13,0.25834965904867907
10048,19.625,4,14,0.24768888987668441
10048,19.625,4,15,0.23938514745607578
10048,19.625,4,16,0.22704067346625928
10048,19.625,4,17,0.22490667648327337
10048,19.625,4,18,0.22239788224034257
10048,19.625,4,19,0.22112462502969182
10048,19.625,4,20,0.21797167335111672
10048,19.625,4,21,0.21600516910187575
10048,19.625,4,22,0.21112135920253255
10048,19.625,4,23,0.21076103628462578
10048,19.625,4,24,0.20564957895695732
10048,19.625,6,0,0.4245883110809415
10048,19.625,6,1,0.4190105703771663
10048,19.625,6,2,0.3962666279629237
10048,19.625,6,3,0.39229048242564435
10048,19.625,6,4,0.38348584021371784
10048,19.625,6,5,0.378650348651935
10048,19.625,6,6,0.3585144457163952
10048,19.625,6,7,0.35683150008397174
10048,19.625,6,8,0.34466538305101196
10048,19.625,6,9,0.337808998795709
10048,19.625,6,10,0.33579521074360247
10048,19.625,6,11,0.3222620634649878
10048,19.625,6,12,0.31693963999751407
10048,19.625,6,13,0.31643031574517205
10048,19.625,6,14,0.30307598769777283
10048,19.625,6,15,0.2947224013081981
10048,19.625,6,16,0.2905533784414842
10048,19.625,6,17,0.2898829762906283
10048,19.625,6,18,0.27703107575905916
10048,19.625,6,19,0.2765298884149988
10048,19.625,6,20,0.27636009669514494
10048,19.625,6,21,0.26842521487912274
10048,19.625,6,22,0.2638874071348397
10048,19.625,6,23,0.2586593759822877
10048,19.625,6,24,0.25079676148773977
10048,19.625,6,25,0.24890074734971468
10048,19.625,6,26,0.2485507654437123
10048,19.625,6,27,0.2416948463293147
10048,19.625,6,28,0.24156754804190916
10048,19.625,6,29,0.23938073630424306
10048,19.625,6,30,0.2338942279686196
10048,19.625,6,31,0.23337970802596525
10048,19.625,6,32,0.22967863227953728
10048,19.625,6,33,0.22704400627800675
10048,19.625,6,34,0.2243870392411965
10048,19.625,6,35,0.21946341735292643
10048,19.625,6,36,0.2189802213327383
10048,19.625,6,37,0.21863299259845095
10048,19.625,6,38,0.21749036221721363
10048,19.625,6,39,0.21691081458398978
10048,19.625,6,40,0.21468653337994134
10048,19.625,6,41,0.2137710838248186
10048,19.625,6,42,0.21054727532208553
10048,19.625,6,43,0.21042629756531236
10048,19.625,6,44,0.20675760982416097
10048,19.625,6,45,0.2062341992393214
10048,19.625,6,46,0.20323336304125436
10048,19.625,6,47,0.20232743640410814
10048,19.625,6,48,0.20016617384195995
10048,19.625,8,0,0.43147741920644755
10048,19.625,8,1,0.42855766831300723
10048,19.625,8,2,0.412454199955618
10048,19.625,8,3,0.40968398334159617
10048,19.625,8,4,0.4055450128779856
10048,19.625,8,5,0.40224536446064496
10048,19.625,8,6,0.3861839020481537
10048,19.625,8,7,0.3849931939058677
10048,19.625,8,8,0.3756897928558438
10048,19.625,8,9,0.37419585085564083
10048,19.625,8,10,0.3727848380609255
10048,19.625,8,11,0.3621004940700991
10048,19.625,8,12,0.35536891369307594
10048,19.625,8,13,0.35503460065446724
10048,19.625,8,14,0.34315294396311147
10048,19.625,8,15,0.3383098623986976
10048,19.625,8,16,0.3379018225011987
10048,19.625,8,17,0.33603217227757837
10048,19.625,8,18,0.32505113113466955
10048,19.625,8,19,0.3222725297025307
10048,19.625,8,20,0.32218981412704567
10048,19.625,8,21,0.3172479144603481
10048,19.625,8,22,0.3078099830661556
10048,19.625,8,23,0.30328370244806035
10048,19.625,8,24,0.3012580552663267
10048,19.625,8,25,0.30114706704313793
